draw,portfolio_plain_draw_column_2,portfolio_bonus_draw_column_2,portfolio_para1_draw_column_2,portfolio_para1_bonus_draw_column_2,portfolio_plain_draw_column_5,portfolio_bonus_draw_column_5,portfolio_para1_draw_column_5,portfolio_para1_bonus_draw_column_5,portfolio_plain_draw_column_7,portfolio_bonus_draw_column_7,portfolio_para1_draw_column_7,portfolio_para1_bonus_draw_column_7
8040,-4391.7433,-5694.1933,-5361.75,-6664.2,-4323.59,-5568.4017,-5438.89,-6683.7017,-4299.3683,-5528.7733,-5650.8683,-6880.2733
8041,-4392.37,-5695.22,-5362.46,-6665.31,-4324.2733,-5569.3383,-5439.5733,-6684.6383,-4299.9867,-5529.6,-5651.9867,-6881.6
8042,-4393.0883,-5696.0717,-5363.3017,-6666.285,-4325.0967,-5570.265,-5440.4967,-6685.665,-4300.7467,-5530.575,-5653.2467,-6883.075
8043,-4393.68,-5696.905,-5363.9833,-6667.2083,-4325.01,-5570.4767,-5440.21,-6685.6767,-4301.1283,-5531.2483,-5651.1283,-6881.2483
8044,-4394.0467,-5697.2883,-5364.4967,-6667.7383,-4325.5233,-5571.315,-5440.8233,-6686.615,-4301.6683,-5532.0967,-5652.1683,-6882.5967
8045,-4394.58,-5698.2717,-5365.1433,-6668.835,-4326.13,-5572.3167,-5441.43,-6687.6167,-4302.2033,-5532.88,-5653.2033,-6883.88
8046,-4395.0033,-5699.0117,-5365.7,-6669.7083,-4326.6567,-5573.0883,-5442.0567,-6688.4883,-4302.7967,-5533.8267,-5654.2967,-6885.3267
8047,-4395.69,-5699.965,-5366.52,-6670.795,-4327.49,-5574.235,-5443.29,-6690.035,-4303.5217,-5534.8417,-5655.5217,-6886.8417
8048,-4396.55,-5701.0333,-5367.5,-6671.9833,-4328.4633,-5575.5017,-5444.2633,-6691.3017,-4304.4533,-5535.965,-5656.9533,-6888.465
8049,-4396.9383,-5701.5467,-5367.9817,-6672.59,-4328.9567,-5576.305,-5444.7567,-6692.105,-4305.0367,-5536.8733,-5658.0367,-6889.8733
8050,-4397.36,-5702.285,-5368.5333,-6673.4583,-4329.4,-5576.74,-5445.0,-6692.34,-4305.5567,-5537.5167,-5659.0567,-6891.0167
8051,-4397.6883,-5702.7217,-5368.965,-6673.9983,-4329.9133,-5577.49,-5445.8133,-6693.39,-4306.04,-5538.2267,-5660.04,-6892.2267
8052,-4398.17,-5703.2033,-5369.59,-6674.6233,-4330.6333,-5578.3733,-5446.8333,-6694.5733,-4306.72,-5539.1733,-5661.22,-6893.6733
8053,-4398.835,-5703.9767,-5370.3583,-6675.5,-4331.4567,-5579.32,-5447.9567,-6695.82,-4307.5083,-5540.1583,-5662.5083,-6895.1583
8054,-4399.3967,-5704.7217,-5371.07,-6676.395,-4332.0667,-5580.295,-5448.5667,-6696.795,-4308.13,-5541.1183,-5663.63,-6896.6183
8055,-4399.93,-5705.4883,-5371.7633,-6677.3217,-4332.7333,-5581.1683,-5449.3333,-6697.7683,-4308.8267,-5542.1067,-5664.8267,-6898.1067
8056,-4400.3183,-5705.96,-5372.2917,-6677.9333,-4333.2967,-5581.9567,-5450.1967,-6698.8567,-4309.1517,-5542.6217,-5664.1517,-6897.6217
8057,-4400.92,-5706.5117,-5372.98,-6678.5717,-4334.1367,-5583.05,-5451.4367,-6700.35,-4309.9167,-5543.6117,-5665.4167,-6899.1117
8058,-4401.4533,-5707.2033,-5373.6333,-6679.3833,-4334.83,-5584.085,-5452.33,-6701.585,-4310.4883,-5544.4367,-5666.4883,-6900.4367
8059,-4401.8967,-5707.5967,-5374.2467,-6679.9467,-4335.41,-5584.9667,-5452.91,-6702.4667,-4311.0467,-5545.1333,-5667.5467,-6901.6333
8060,-4402.24,-5708.14,-5374.6867,-6680.5867,-4335.1667,-5585.015,-5452.8667,-6702.715,-4311.1367,-5545.5017,-5665.1367,-6899.5017
8061,-4402.7783,-5709.0783,-5375.355,-6681.655,-4335.15,-5585.3867,-5453.15,-6703.3867,-4311.7817,-5546.4833,-5666.2817,-6900.9833
8062,-4403.0783,-5709.345,-5375.745,-6682.0117,-4335.47,-5585.8133,-5453.27,-6703.6133,-4312.17,-5547.0267,-5667.17,-6902.0267
8063,-4403.5867,-5710.145,-5376.3767,-6682.935,-4336.1467,-5586.8017,-5454.1467,-6704.8017,-4312.7533,-5547.855,-5668.2533,-6903.355
8064,-4404.0417,-5710.75,-5376.945,-6683.6533,-4336.8133,-5587.71,-5455.1133,-6706.01,-4313.36,-5548.72,-5669.36,-6904.72
8065,-4404.4617,-5711.52,-5377.505,-6684.5633,-4337.3267,-5588.2983,-5455.7267,-6706.6983,-4313.6667,-5548.7217,-5668.6667,-6903.7217
8066,-4404.9617,-5712.37,-5378.1117,-6685.52,-4338.0133,-5589.1033,-5456.7133,-6707.8033,-4314.3333,-5549.655,-5669.8333,-6905.155
8067,-4405.4533,-5712.82,-5378.6567,-6686.0233,-4338.58,-5589.7483,-5457.38,-6708.5483,-4314.825,-5550.3383,-5670.825,-6906.3383
8068,-4406.055,-5713.63,-5379.405,-6686.98,-4338.4433,-5589.8283,-5457.1433,-6708.5283,-4315.3833,-5551.195,-5671.8833,-6907.695
8069,-4406.61,-5714.3517,-5380.0767,-6687.8183,-4339.18,-5590.76,-5458.08,-6709.66,-4316.0483,-5552.1533,-5673.0483,-6909.1533
8070,-4407.3633,-5715.3717,-5380.9633,-6688.9717,-4340.0833,-5591.89,-5459.1833,-6710.99,-4316.9083,-5553.155,-5674.4083,-6910.655
8071,-4407.7067,-5715.4233,-5381.3633,-6689.08,-4339.84,-5591.6317,-5459.04,-6710.8317,-4317.3367,-5553.725,-5675.3367,-6911.725
8072,-4408.3733,-5716.1983,-5382.1567,-6689.9817,-4340.5733,-5592.6717,-5459.6733,-6711.7717,-4318.0283,-5554.6483,-5676.5283,-6913.1483
8073,-4408.8533,-5716.7117,-5382.7367,-6690.595,-4341.1267,-5593.455,-5460.0267,-6712.355,-4318.5617,-5555.3367,-5677.5617,-6914.3367
8074,-4409.515,-5717.5067,-5383.5317,-6691.5233,-4341.9233,-5594.4433,-5461.1233,-6713.6433,-4319.2917,-5556.1917,-5678.7917,-6915.6917
8075,-4410.06,-5718.2683,-5384.2133,-6692.4217,-4342.6567,-5595.37,-5462.0567,-6714.77,-4319.9783,-5557.1433,-5679.9783,-6917.1433
8076,-4410.6817,-5719.0233,-5384.945,-6693.2867,-4343.4167,-5596.3033,-5463.0167,-6715.9033,-4320.6633,-5557.8083,-5681.1633,-6918.3083
8077,-4411.12,-5719.8617,-5385.4933,-6694.235,-4343.9367,-5597.0267,-5463.6367,-6716.7267,-4321.1517,-5558.5,-5682.1517,-6919.5
8078,-4411.5433,-5720.335,-5386.0333,-6694.825,-4344.5033,-5597.65,-5464.4033,-6717.55,-4321.7,-5559.275,-5683.2,-6920.775
8079,-4411.7933,-5720.7267,-5386.3833,-6695.3167,-4344.1667,-5597.555,-5464.2667,-6717.655,-4322.0483,-5559.8367,-5684.0483,-6921.8367
8080,-4412.345,-5721.22,-5387.0583,-6695.9333,-4344.13,-5596.2967,-5464.33,-6716.4967,-4322.64,-5560.5933,-5685.14,-6923.0933
8081,-4412.6983,-5721.2233,-5387.5617,-6696.0867,-4344.5,-5596.84,-5464.5,-6716.84,-4323.055,-5561.1867,-5686.055,-6924.1867
8082,-4413.2767,-5721.935,-5388.2233,-6696.8817,-4344.3467,-5596.8783,-5464.0467,-6716.5783,-4323.6017,-5561.9283,-5687.1017,-6925.4283
8083,-4413.565,-5722.49,-5388.665,-6697.59,-4344.7067,-5597.535,-5464.2067,-6717.035,-4323.99,-5562.4933,-5687.99,-6926.4933
8084,-4414.2517,-5723.035,-5389.4917,-6698.275,-4345.3733,-5598.1417,-5464.4733,-6717.2417,-4324.6717,-5563.3467,-5689.1717,-6927.8467
8085,-4414.615,-5723.5067,-5389.9417,-6698.8333,-4345.16,-5598.1817,-5464.56,-6717.5817,-4324.9383,-5563.8883,-5688.4383,-6927.3883
8086,-4415.1983,-5724.2817,-5390.6617,-6699.745,-4345.8833,-5599.1167,-5465.5833,-6718.8167,-4325.5533,-5564.7383,-5689.5533,-6928.7383
8087,-4415.5,-5724.7667,-5391.0967,-6700.3633,-4346.3067,-5599.8667,-5466.1067,-6719.6667,-4325.9367,-5565.4067,-5690.4367,-6929.9067
8088,-4415.7983,-5725.4067,-5391.525,-6701.1333,-4346.68,-5600.5633,-5466.48,-6720.3633,-4326.2533,-5565.9733,-5691.2533,-6930.9733
8089,-4416.65,-5726.4667,-5392.5167,-6702.3333,-4347.4967,-5601.475,-5466.9967,-6720.975,-4327.0867,-5567.0867,-5692.5867,-6932.5867
8090,-4417.1817,-5726.9983,-5393.215,-6703.0317,-4348.14,-5602.3,-5467.74,-6721.9,-4327.7,-5567.865,-5693.7,-6933.865
8091,-4417.6417,-5727.775,-5393.795,-6703.9283,-4348.78,-5603.1667,-5468.58,-6722.9667,-4328.0667,-5568.4467,-5693.0667,-6933.4467
8092,-4417.95,-5728.3,-5394.1867,-6704.5367,-4349.12,-5603.815,-5468.62,-6723.315,-4328.3783,-5569.0583,-5693.8783,-6934.5583
8093,-4418.505,-5729.0467,-5394.845,-6705.3867,-4349.8733,-5604.8983,-5469.4733,-6724.4983,-4329.11,-5570.0117,-5695.11,-6936.0117
8094,-4419.0367,-5729.545,-5395.5333,-6706.0417,-4350.6633,-5606.0267,-5470.4633,-6725.8267,-4329.7717,-5571.03,-5696.2717,-6937.53
8095,-4419.555,-5730.1717,-5396.115,-6706.7317,-4351.3567,-5607.045,-5471.3567,-6727.045,-4330.4233,-5571.9667,-5697.4233,-6938.9667
8096,-4420.1083,-5731.0667,-5396.795,-6707.7533,-4352.0067,-5608.105,-5472.1067,-6728.205,-4331.0717,-5572.9967,-5698.5717,-6940.4967
8097,-4420.6183,-5731.61,-5397.4217,-6708.4133,-4352.6433,-5608.8667,-5472.8433,-6729.0667,-4331.7083,-5573.74,-5699.7083,-6941.74
8098,-4421.015,-5732.2483,-5397.915,-6709.1483,-4353.0533,-5609.475,-5473.0533,-6729.475,-4332.1667,-5574.4,-5700.6667,-6942.9
8099,-4421.43,-5732.6133,-5398.46,-6709.6433,-4353.6533,-5610.325,-5473.9533,-6730.625,-4332.6567,-5575.19,-5701.6567,-6944.19
8100,-4422.05,-5733.0917,-5399.2233,-6710.265,-4353.66,-5610.5467,-5474.16,-6731.0467,-4333.2517,-5576.0933,-5701.2517,-6944.0933
8101,-4422.6533,-5734.0117,-5399.94,-6711.2983,-4354.4067,-5611.52,-5475.1067,-6732.22,-4333.935,-5576.905,-5702.435,-6945.405
8102,-4423.1383,-5734.4383,-5400.5417,-6711.8417,-4355.08,-5612.31,-5475.98,-6733.21,-4334.505,-5577.6933,-5703.505,-6946.6933
8103,-4423.6383,-5735.13,-5401.145,-6712.6367,-4355.65,-5613.02,-5476.55,-6733.92,-4334.99,-5578.1383,-5704.49,-6947.6383
8104,-4424.2067,-5736.0733,-5401.8067,-6713.6733,-4356.3067,-5613.975,-5477.4067,-6735.075,-4335.5933,-5579.0533,-5705.5933,-6949.0533
8105,-4424.615,-5736.4317,-5402.315,-6714.1317,-4356.2033,-5614.16,-5477.7033,-6735.66,-4336.0567,-5579.7717,-5706.5567,-6950.2717
8106,-4425.0683,-5736.86,-5402.8883,-6714.68,-4356.84,-5614.9417,-5478.64,-6736.7417,-4336.6233,-5580.6333,-5707.6233,-6951.6333
8107,-4425.6917,-5737.4583,-5403.625,-6715.3917,-4357.4833,-5615.8967,-5479.1833,-6737.5967,-4337.2533,-5581.56,-5708.7533,-6953.06
8108,-4426.0533,-5738.245,-5404.0867,-6716.2783,-4357.9167,-5616.6433,-5479.6167,-6738.3433,-4337.5833,-5582.165,-5709.5833,-6954.165
8109,-4426.3967,-5738.83,-5404.5967,-6717.03,-4358.4433,-5617.435,-5480.3433,-6739.335,-4338.0767,-5582.88,-5710.5767,-6955.38
8110,-4426.6383,-5739.13,-5404.965,-6717.4567,-4358.8333,-5618.11,-5480.8333,-6740.11,-4338.3583,-5583.3467,-5711.3583,-6956.3467
8111,-4427.235,-5739.935,-5405.675,-6718.375,-4358.8267,-5616.8617,-5480.8267,-6738.8617,-4339.0617,-5584.225,-5712.5617,-6957.725
8112,-4427.6633,-5740.4133,-5406.23,-6718.98,-4359.38,-5617.6017,-5481.48,-6739.7017,-4339.6133,-5584.9467,-5713.6133,-6958.9467
8113,-4427.8933,-5740.86,-5406.59,-6719.5567,-4359.7433,-5618.2483,-5482.0433,-6740.5483,-4339.93,-5585.57,-5714.43,-6960.07
8114,-4428.4117,-5741.595,-5407.2817,-6720.465,-4360.4233,-5619.21,-5482.9233,-6741.71,-4340.4583,-5586.3017,-5715.4583,-6961.3017
8115,-4428.4967,-5741.7633,-5407.48,-6720.7467,-4360.6633,-5619.6167,-5483.2633,-6742.2167,-4340.68,-5586.82,-5716.18,-6962.32
8116,-4429.0967,-5742.3717,-5408.2,-6721.475,-4361.5267,-5620.6733,-5484.6267,-6743.7733,-4341.4317,-5587.8117,-5717.4317,-6963.8117
8117,-4429.61,-5742.9683,-5408.85,-6722.2083,-4362.0167,-5621.4583,-5484.8167,-6744.2583,-4341.9333,-5588.4683,-5718.4333,-6964.9683
8118,-4430.3817,-5743.8567,-5409.7417,-6723.2167,-4362.9267,-5622.6367,-5485.9267,-6745.6367,-4342.615,-5589.3633,-5718.115,-6964.8633
8119,-4430.7983,-5744.4817,-5410.2417,-6723.925,-4363.55,-5623.5,-5486.85,-6746.8,-4343.0267,-5590.1033,-5717.5267,-6964.6033
8120,-4431.495,-5745.2033,-5411.095,-6724.8033,-4364.3867,-5624.4717,-5487.7867,-6747.8717,-4343.8383,-5591.1633,-5718.8383,-6966.1633
8121,-4432.035,-5745.735,-5411.7017,-6725.4017,-4365.1867,-5625.5433,-5488.9867,-6749.3433,-4344.5633,-5592.125,-5720.0633,-6967.625
8122,-4432.5333,-5746.525,-5412.36,-6726.3517,-4365.76,-5626.19,-5489.66,-6750.09,-4345.1533,-5592.945,-5721.1533,-6968.945
8123,-4433.0267,-5747.1767,-5413.0033,-6727.1533,-4366.3033,-5627.07,-5490.1033,-6750.87,-4345.7617,-5593.895,-5722.2617,-6970.395
8124,-4433.5067,-5747.79,-5413.5933,-6727.8767,-4366.2133,-5627.0967,-5490.2133,-6751.0967,-4346.1783,-5594.55,-5721.6783,-6970.05
8125,-4434.1883,-5748.4467,-5414.3817,-6728.64,-4366.9967,-5628.0983,-5490.9967,-6752.0983,-4346.7767,-5594.855,-5721.2767,-6969.355
8126,-4434.63,-5749.005,-5414.9667,-6729.3417,-4366.85,-5628.1333,-5491.05,-6752.3333,-4347.16,-5595.4317,-5720.66,-6968.9317
8127,-4435.1817,-5749.8233,-5415.6083,-6730.25,-4367.51,-5629.1317,-5491.81,-6753.4317,-4347.645,-5596.1633,-5720.145,-6968.6633
8128,-4435.715,-5750.565,-5416.2583,-6731.1083,-4368.1733,-5630.0483,-5492.4733,-6754.3483,-4348.1133,-5596.895,-5719.6133,-6968.395
8129,-4436.3783,-5751.2533,-5417.065,-6731.94,-4368.8933,-5630.975,-5493.1933,-6755.275,-4348.84,-5597.905,-5720.84,-6969.905
8130,-4436.7267,-5751.9017,-5417.54,-6732.715,-4369.46,-5631.8417,-5494.16,-6756.5417,-4349.3117,-5598.5883,-5721.8117,-6971.0883
8131,-4436.9767,-5752.3683,-5417.8567,-6733.2483,-4369.86,-5632.4717,-5494.66,-6757.2717,-4349.65,-5599.09,-5722.65,-6972.09
8132,-4437.4883,-5753.1383,-5418.4883,-6734.1383,-4370.6033,-5633.4717,-5495.8033,-6758.6717,-4350.3117,-5600.0167,-5723.8117,-6973.5167
8133,-4438.1333,-5754.025,-5419.2233,-6735.115,-4371.3867,-5634.6283,-5496.5867,-6759.8283,-4350.9867,-5601.03,-5724.9867,-6975.03
8134,-4438.755,-5754.78,-5419.9883,-6736.0133,-4372.1467,-5635.5683,-5497.4467,-6760.8683,-4351.5667,-5601.8967,-5724.5667,-6974.8967
8135,-4439.115,-5755.415,-5420.4983,-6736.7983,-4372.6433,-5636.1517,-5498.0433,-6761.5517,-4352.0167,-5602.4517,-5725.5167,-6975.9517
8136,-4439.72,-5756.2283,-5421.2533,-6737.7617,-4372.6533,-5635.0217,-5498.3533,-6760.7217,-4352.405,-5602.5583,-5723.405,-6973.5583
8137,-4440.3133,-5757.055,-5421.9767,-6738.7183,-4373.3733,-5635.9067,-5499.2733,-6761.8067,-4352.8467,-5602.725,-5722.8467,-6972.725
8138,-4440.63,-5757.53,-5422.4367,-6739.3367,-4373.86,-5636.6217,-5499.96,-6762.7217,-4353.16,-5602.83,-5722.16,-6971.83
8139,-4441.0183,-5758.185,-5422.965,-6740.1317,-4373.6567,-5635.27,-5499.9567,-6761.57,-4353.4867,-5603.3617,-5721.4867,-6971.3617
8140,-4441.6183,-5758.9433,-5423.665,-6740.99,-4373.61,-5635.515,-5499.91,-6761.815,-4354.0583,-5604.1483,-5722.5583,-6972.6483
8141,-4442.3067,-5759.84,-5424.5467,-6742.08,-4373.62,-5635.6467,-5499.82,-6761.8467,-4354.7467,-5605.1433,-5723.7467,-6974.1433
8142,-4442.9,-5760.3833,-5425.2,-6742.6833,-4372.8933,-5635.14,-5499.1933,-6761.44,-4355.225,-5605.835,-5723.225,-6973.835
8143,-4443.0917,-5760.7917,-5425.505,-6743.205,-4372.4967,-5635.0833,-5498.9967,-6761.5833,-4355.4617,-5606.4217,-5723.9617,-6974.9217
8144,-4443.6933,-5761.66,-5426.26,-6744.2267,-4373.24,-5636.215,-5499.94,-6762.915,-4356.155,-5607.4617,-5725.155,-6976.4617
8145,-4443.9617,-5761.795,-5426.6317,-6744.465,-4373.56,-5636.7417,-5500.16,-6763.3417,-4356.5533,-5608.1483,-5726.0533,-6977.6483
8146,-4444.36,-5762.3767,-5427.17,-6745.1867,-4374.14,-5637.5883,-5500.94,-6764.3883,-4357.085,-5608.9383,-5727.085,-6978.9383
8147,-4445.2617,-5763.57,-5428.2217,-6746.53,-4374.3867,-5638.2,-5501.1867,-6765.0,-4357.9417,-5609.5733,-5726.9417,-6978.5733
8148,-4446.2,-5764.875,-5429.2433,-6747.9183,-4375.4933,-5639.6033,-5502.4933,-6766.6033,-4359.0167,-5610.9733,-5728.5167,-6980.4733
8149,-4446.9017,-5765.8767,-5430.0517,-6749.0267,-4376.27,-5640.625,-5503.17,-6767.525,-4359.84,-5612.105,-5729.84,-6982.105
8150,-4447.4283,-5766.6117,-5430.6983,-6749.8817,-4376.87,-5641.5333,-5503.67,-6768.3333,-4360.3917,-5612.6017,-5730.8917,-6983.1017
8151,-4448.0517,-5767.5017,-5431.4717,-6750.9217,-4377.5633,-5642.3633,-5504.3633,-6769.1633,-4360.9683,-5613.2283,-5731.9683,-6984.2283
8152,-4448.4717,-5768.1133,-5432.025,-6751.6667,-4378.0033,-5642.9683,-5504.6033,-6769.5683,-4361.115,-5613.535,-5729.615,-6982.035
8153,-4449.0767,-5768.9517,-5432.7467,-6752.6217,-4378.7133,-5643.8083,-5505.2133,-6770.3083,-4361.6433,-5614.2733,-5729.1433,-6981.7733
8154,-4449.475,-5769.6417,-5433.2917,-6753.4583,-4379.3333,-5644.6217,-5506.2333,-6771.5217,-4362.125,-5614.9933,-5730.125,-6982.9933
8155,-4450.3017,-5770.7017,-5434.2717,-6754.6717,-4380.3033,-5645.7717,-5507.4033,-6772.8717,-4363.0283,-5616.035,-5731.5283,-6984.535
8156,-4450.9933,-5771.6017,-5435.1167,-6755.725,-4381.0867,-5646.8867,-5508.2867,-6774.0867,-4363.7983,-5617.1367,-5732.7983,-6986.1367
8157,-4451.5167,-5772.425,-5435.7567,-6756.665,-4381.7,-5647.8533,-5509.0,-6775.1533,-4364.4133,-5618.07,-5733.9133,-6987.57
8158,-4452.0483,-5773.015,-5436.3617,-6757.3283,-4382.4433,-5648.8683,-5510.0433,-6776.4683,-4365.145,-5619.1417,-5735.145,-6989.1417
8159,-4452.2817,-5773.565,-5436.735,-6758.0183,-4382.8833,-5649.6117,-5510.6833,-6777.4117,-4365.4533,-5619.6733,-5735.9533,-6990.1733
8160,-4452.8017,-5774.335,-5437.3783,-6758.9117,-4382.8167,-5649.885,-5510.7167,-6777.785,-4357.7633,-5612.335,-5728.7633,-6983.335
8161,-4453.5517,-5774.8183,-5438.2717,-6759.5383,-4383.73,-5651.0933,-5511.83,-6779.1933,-4358.655,-5613.5317,-5730.155,-6985.0317
8162,-4454.1533,-5775.5783,-5438.9667,-6760.3917,-4384.3933,-5651.945,-5512.4933,-6780.045,-4359.305,-5614.4417,-5731.305,-6986.4417
8163,-4454.9167,-5776.6917,-5439.8367,-6761.6117,-4385.1833,-5652.89,-5513.3833,-6781.09,-4360.0167,-5615.175,-5732.5167,-6987.675
8164,-4455.5883,-5777.68,-5440.6383,-6762.73,-4386.0167,-5654.0133,-5514.5167,-6782.5133,-4360.7167,-5616.0317,-5733.7167,-6989.0317
8165,-4456.335,-5778.585,-5441.4717,-6763.7217,-4386.8667,-5654.8967,-5515.3667,-6783.3967,-4361.4933,-5617.0217,-5734.9933,-6990.5217
8166,-4456.9883,-5779.2633,-5442.2283,-6764.5033,-4387.68,-5655.8517,-5516.38,-6784.5517,-4362.235,-5617.95,-5736.235,-6991.95
8167,-4457.4667,-5779.8667,-5442.8,-6765.2,-4388.2967,-5656.7917,-5516.9967,-6785.4917,-4362.8,-5618.8567,-5737.3,-6993.3567
8168,-4458.145,-5780.595,-5443.575,-6766.025,-4389.1533,-5657.8417,-5518.1533,-6786.8417,-4363.5733,-5619.85,-5738.5733,-6994.85
8169,-4458.7917,-5781.35,-5444.3317,-6766.89,-4389.94,-5658.7017,-5518.94,-6787.7017,-4364.315,-5620.7733,-5739.815,-6996.2733
8170,-4459.1683,-5782.0183,-5444.8083,-6767.6583,-4390.5167,-5659.5983,-5519.7167,-6788.7983,-4364.8467,-5621.52,-5740.8467,-6997.52
8171,-4459.39,-5782.1567,-5445.1433,-6767.91,-4390.9333,-5660.1783,-5520.5333,-6789.7783,-4365.2233,-5622.1933,-5741.7233,-6998.6933
8172,-4459.5317,-5782.49,-5445.395,-6768.3533,-4390.38,-5659.8267,-5519.68,-6789.1267,-4365.2617,-5622.5283,-5742.2617,-6999.5283
8173,-4460.1617,-5783.2617,-5446.1617,-6769.2617,-4391.1833,-5660.7867,-5520.7833,-6790.3867,-4365.9933,-5623.3883,-5743.4933,-7000.8883
8174,-4460.5583,-5783.6583,-5446.685,-6769.785,-4391.7167,-5661.375,-5521.2167,-6790.875,-4366.4483,-5623.63,-5742.9483,-7000.13
8175,-4461.085,-5784.3933,-5447.325,-6770.6333,-4392.42,-5662.3867,-5522.12,-6792.0867,-4366.8917,-5624.3783,-5742.3917,-6999.8783
8176,-4461.7983,-5785.3983,-5448.1217,-6771.7217,-4393.3733,-5663.5933,-5523.3733,-6793.5933,-4367.7883,-5625.5467,-5743.7883,-7001.5467
8177,-4462.4233,-5786.3983,-5448.84,-6772.815,-4394.11,-5664.505,-5524.21,-6794.605,-4368.5567,-5626.6117,-5745.0567,-7003.1117
8178,-4462.955,-5787.305,-5449.505,-6773.855,-4394.8067,-5665.4683,-5525.1067,-6795.7683,-4369.225,-5627.59,-5746.225,-7004.59
8179,-4463.7217,-5788.2633,-5450.3617,-6774.9033,-4395.6933,-5666.47,-5526.0933,-6796.87,-4370.09,-5628.61,-5747.59,-7006.11
8180,-4464.185,-5789.0433,-5450.8683,-6775.7267,-4396.4333,-5667.6083,-5527.3333,-6798.5083,-4370.6733,-5629.5483,-5748.6733,-7007.5483
8181,-4465.0683,-5790.1683,-5451.925,-6777.025,-4397.4367,-5668.835,-5528.5367,-6799.935,-4371.5967,-5630.7717,-5750.0967,-7009.2717
8182,-4465.54,-5790.64,-5452.5267,-6777.6267,-4397.9867,-5669.3733,-5529.0867,-6800.4733,-4372.0317,-5631.4333,-5749.5317,-7008.9333
8183,-4465.9683,-5791.1433,-5453.1117,-6778.2867,-4398.63,-5670.275,-5529.93,-6801.575,-4372.3917,-5631.4417,-5748.8917,-7007.9417
8184,-4466.6417,-5792.2417,-5453.935,-6779.535,-4399.3733,-5671.1483,-5530.6733,-6802.4483,-4373.0717,-5632.1717,-5750.0717,-7009.1717
8185,-4467.3233,-5793.24,-5454.7533,-6780.67,-4400.2067,-5672.3917,-5531.6067,-6803.7917,-4373.92,-5633.3867,-5751.42,-7010.8867
8186,-4468.085,-5794.085,-5455.595,-6781.595,-4401.1633,-5673.6117,-5532.9633,-6805.4117,-4374.7417,-5634.3867,-5752.7417,-7012.3867
8187,-4468.625,-5794.75,-5456.2417,-6782.3667,-4401.93,-5674.57,-5534.03,-6806.67,-4375.3917,-5635.2133,-5753.8917,-7013.7133
8188,-4469.2583,-5795.4917,-5456.9783,-6783.2117,-4402.55,-5675.4117,-5534.45,-6807.3117,-4376.08,-5636.2033,-5755.08,-7015.2033
8189,-4469.8633,-5796.3883,-5457.7267,-6784.2517,-4403.1867,-5676.28,-5534.8867,-6807.98,-4376.7567,-5637.1483,-5756.2567,-7016.6483
8190,-4470.515,-5797.0817,-5458.4983,-6785.065,-4403.1733,-5674.875,-5534.7733,-6806.475,-4377.3933,-5637.5883,-5755.8933,-7016.0883
8191,-4470.9767,-5797.3017,-5459.03,-6785.355,-4403.8367,-5675.7533,-5535.8367,-6807.7533,-4377.9333,-5638.265,-5756.9333,-7017.265
8192,-4471.605,-5798.1217,-5459.795,-6786.3117,-4404.5733,-5676.6483,-5536.6733,-6808.7483,-4378.3617,-5638.9417,-5754.8617,-7015.4417
8193,-4472.0883,-5798.68,-5460.395,-6786.9867,-4405.2167,-5677.49,-5537.5167,-6809.79,-4378.9733,-5639.765,-5755.9733,-7016.765
8194,-4472.8717,-5799.6467,-5461.305,-6788.08,-4405.3333,-5677.8167,-5537.5333,-6810.0167,-4371.435,-5632.44,-5748.935,-7009.94
8195,-4473.5283,-5800.3783,-5462.1517,-6789.0017,-4406.0633,-5678.8183,-5538.2633,-6811.0183,-4372.1367,-5633.4167,-5750.1367,-7011.4167
8196,-4473.8567,-5800.7067,-5462.6,-6789.45,-4405.69,-5677.1883,-5537.79,-6809.2883,-4364.1583,-5608.975,-5742.6583,-6987.475
8197,-4474.5683,-5801.4433,-5463.4217,-6790.2967,-4406.5533,-5678.275,-5538.8533,-6810.575,-4364.88,-5610.01,-5742.38,-6987.51
8198,-4475.3883,-5802.555,-5464.375,-6791.5417,-4407.5367,-5679.5517,-5540.2367,-6812.2517,-4365.8167,-5611.2567,-5743.8167,-6989.2567
8199,-4475.635,-5803.0683,-5464.7283,-6792.1617,-4407.9067,-5680.2767,-5540.5067,-6812.8767,-4365.9817,-5611.0933,-5742.9817,-6988.0933
8200,-4476.1533,-5803.5617,-5465.37,-6792.7783,-4407.83,-5680.2983,-5540.63,-6813.0983,-4366.5567,-5611.93,-5744.0567,-6989.43
8201,-4476.5783,-5804.3033,-5465.885,-6793.61,-4408.4233,-5681.095,-5541.4233,-6814.095,-4367.09,-5612.67,-5745.09,-6990.67
8202,-4477.055,-5804.8883,-5466.435,-6794.2683,-4408.39,-5679.8533,-5541.69,-6813.1533,-4367.35,-5612.7117,-5742.85,-6988.2117
8203,-4477.5983,-5805.615,-5467.1283,-6795.145,-4409.11,-5680.785,-5542.51,-6814.185,-4368.0533,-5613.7217,-5744.0533,-6989.7217
8204,-4477.97,-5806.3033,-5467.6333,-6795.9667,-4409.61,-5681.6867,-5543.31,-6815.3867,-4368.4167,-5614.355,-5744.9167,-6990.855
8205,-4478.56,-5807.085,-5468.33,-6796.855,-4410.3533,-5682.7,-5544.3533,-6816.7,-4369.09,-5615.275,-5746.09,-6992.275
