draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
6169,-1157.2525,-987.901,-946.7875,-956.168,-923.67,-915.584,-901.284,-935.564,-850.862,-916.688,-947.972,-890.745
6170,-1157.45,-988.083,-946.89,-956.182,-922.994,-914.116,-901.426,-935.792,-850.96,-916.864,-948.161,-891.052
6171,-1157.6025,-988.165,-947.06,-956.274,-922.804,-914.302,-901.53,-936.026,-851.055,-917.004,-948.344,-891.167
6172,-1157.7675,-988.302,-947.0775,-956.078,-922.634,-914.537,-901.75,-936.284,-851.322,-917.228,-948.605,-891.443
6173,-1157.955,-988.448,-947.075,-955.764,-921.526,-913.115,-901.863,-936.44,-851.549,-917.434,-948.852,-891.747
6174,-1158.135,-988.613,-947.265,-955.791,-921.432,-913.319,-902.119,-936.762,-851.864,-917.678,-949.125,-892.027
6175,-1158.315,-988.75,-947.395,-955.979,-921.19,-913.485,-902.318,-936.918,-851.868,-917.852,-949.318,-892.312
6176,-1158.515,-988.903,-947.495,-956.063,-920.988,-912.118,-902.333,-937.052,-851.874,-917.892,-949.247,-892.302
6177,-1158.75,-989.106,-947.6825,-956.272,-920.744,-912.228,-902.518,-937.288,-851.981,-918.154,-949.457,-892.595
6178,-1158.9025,-989.262,-947.7875,-956.375,-920.562,-912.397,-902.6,-936.522,-851.867,-918.308,-949.488,-892.77
6179,-1159.1,-989.418,-947.885,-956.472,-920.852,-912.618,-902.869,-936.85,-852.167,-918.616,-949.704,-893.024
6180,-1159.3125,-989.609,-948.0725,-956.785,-921.174,-912.914,-903.088,-937.098,-852.474,-918.884,-949.947,-893.345
6181,-1159.505,-989.781,-948.255,-957.08,-921.53,-913.218,-903.383,-937.454,-852.796,-919.124,-949.997,-893.531
6182,-1159.695,-989.951,-948.375,-956.981,-921.766,-913.479,-903.619,-937.642,-853.031,-919.286,-950.196,-893.797
6183,-1159.86,-990.115,-948.5375,-957.183,-921.996,-913.686,-903.706,-936.83,-849.133,-918.974,-950.178,-894.002
6184,-1160.085,-990.312,-948.7875,-957.408,-921.912,-913.96,-903.931,-937.05,-849.395,-919.1,-950.386,-894.237
6185,-1160.235,-990.421,-948.9075,-957.562,-921.646,-914.101,-904.055,-937.292,-849.573,-919.22,-950.552,-894.275
6186,-1160.4,-990.581,-949.1175,-957.882,-921.974,-914.367,-904.226,-937.492,-849.668,-919.378,-950.338,-893.465
6187,-1160.6025,-990.736,-949.295,-958.094,-922.26,-914.645,-904.382,-936.758,-849.778,-919.59,-950.6,-893.785
6188,-1160.7875,-990.907,-949.515,-958.417,-922.572,-914.96,-904.641,-937.014,-850.053,-919.84,-950.725,-893.867
6189,-1161.01,-991.094,-949.7275,-958.643,-922.948,-915.28,-904.921,-937.314,-850.373,-920.084,-951.034,-894.157
6190,-1161.1725,-991.214,-949.85,-958.795,-923.22,-915.554,-905.039,-937.564,-850.662,-920.366,-951.306,-894.323
6191,-1161.3625,-991.366,-949.9575,-958.796,-922.644,-914.181,-905.16,-937.81,-850.759,-920.56,-951.336,-893.48
6192,-1161.575,-991.536,-950.1175,-958.923,-922.952,-914.494,-905.432,-938.116,-850.911,-920.826,-951.443,-893.712
6193,-1161.81,-991.747,-950.3375,-959.07,-922.874,-914.75,-905.664,-938.436,-851.204,-921.076,-951.523,-893.893
6194,-1162.005,-991.93,-950.5525,-959.28,-923.186,-914.975,-905.89,-938.654,-851.326,-921.2,-951.532,-893.177
6195,-1162.1875,-992.078,-950.63,-959.477,-923.436,-915.251,-906.127,-938.914,-851.586,-921.372,-951.802,-893.438
6196,-1162.3775,-992.255,-950.785,-959.692,-923.76,-915.48,-906.287,-938.194,-851.435,-921.384,-951.931,-893.612
6197,-1162.5425,-992.385,-950.8275,-959.77,-924.042,-915.726,-906.335,-938.332,-851.463,-921.418,-951.765,-893.543
6198,-1162.755,-992.546,-950.9825,-959.873,-923.876,-915.999,-906.62,-938.608,-851.776,-921.732,-952.036,-893.754
6199,-1162.97,-992.738,-951.195,-960.102,-924.218,-916.302,-906.931,-938.924,-851.937,-921.98,-952.242,-893.924
6200,-1163.1625,-992.902,-951.34,-960.223,-924.076,-916.598,-907.098,-938.27,-852.045,-922.106,-952.461,-894.196
6201,-1163.3525,-993.053,-951.45,-960.338,-924.374,-916.923,-907.3,-938.496,-852.294,-922.294,-952.657,-894.308
6202,-1163.55,-993.215,-951.645,-960.576,-924.74,-917.304,-907.635,-938.89,-852.699,-922.664,-952.957,-894.54
6203,-1163.7525,-993.4,-951.785,-960.658,-924.966,-917.602,-907.83,-939.1,-852.935,-922.78,-953.108,-894.756
6204,-1163.965,-993.559,-951.9225,-960.776,-924.386,-917.775,-907.991,-939.322,-853.205,-923.072,-953.447,-895.09
6205,-1164.1525,-993.728,-952.0925,-960.805,-924.268,-918.021,-908.266,-939.626,-853.502,-923.276,-953.657,-895.234
6206,-1164.365,-993.904,-952.24,-960.918,-924.522,-918.204,-908.404,-939.784,-853.74,-923.406,-953.789,-895.28
6207,-1164.62,-994.08,-952.5025,-961.134,-924.838,-918.485,-908.639,-940.114,-854.078,-923.77,-954.148,-895.625
6208,-1164.785,-994.172,-952.4525,-961.24,-925.086,-918.679,-908.748,-940.288,-854.355,-923.92,-954.263,-895.655
6209,-1164.94,-994.306,-952.6,-961.447,-925.31,-918.934,-909.002,-940.55,-854.623,-924.082,-954.297,-895.752
6210,-1165.105,-994.464,-952.74,-961.469,-925.592,-919.16,-909.248,-940.838,-854.794,-923.964,-953.171,-893.652
6211,-1165.25,-994.556,-952.7375,-961.456,-925.902,-919.396,-909.507,-941.166,-855.101,-924.23,-953.408,-893.969
6212,-1165.4175,-994.708,-952.89,-961.583,-925.336,-919.603,-909.795,-941.466,-855.457,-924.62,-953.751,-894.333
6213,-1165.6475,-994.916,-953.1525,-961.825,-925.698,-919.96,-910.089,-941.818,-855.77,-924.924,-954.107,-894.691
6214,-1165.8325,-995.05,-953.2225,-961.736,-925.492,-920.112,-910.314,-942.076,-856.042,-925.142,-954.158,-894.839
6215,-1166.0475,-995.231,-953.3725,-961.762,-925.73,-920.345,-910.581,-942.306,-856.149,-924.948,-954.215,-894.176
6216,-1166.205,-995.379,-953.4875,-961.868,-926.038,-920.596,-910.736,-942.572,-856.228,-925.17,-954.433,-894.448
6217,-1166.4375,-995.576,-953.68,-962.068,-926.352,-920.882,-910.982,-942.878,-856.547,-925.4,-954.72,-894.732
6218,-1166.6375,-995.757,-953.8625,-962.197,-926.22,-921.129,-911.055,-942.158,-856.637,-925.566,-954.794,-894.899
6219,-1166.8225,-995.926,-954.0725,-962.507,-926.534,-921.457,-911.318,-942.468,-856.803,-925.832,-955.112,-895.24
6220,-1166.9825,-996.093,-954.2075,-962.611,-926.802,-921.692,-911.474,-942.684,-856.992,-925.822,-954.771,-894.307
6221,-1167.1775,-996.216,-954.33,-962.684,-927.02,-921.855,-911.591,-942.874,-857.228,-926.04,-955.057,-894.627
6222,-1167.36,-996.373,-954.5725,-962.896,-927.316,-922.203,-911.854,-943.154,-857.385,-926.282,-955.321,-894.952
6223,-1167.555,-996.57,-954.8175,-963.125,-927.704,-922.581,-912.169,-943.474,-857.73,-926.554,-955.613,-895.279
6224,-1167.775,-996.791,-955.0525,-963.319,-928.002,-922.76,-912.338,-943.69,-857.988,-926.808,-955.875,-895.585
6225,-1167.975,-996.95,-955.12,-963.512,-928.342,-923.097,-912.581,-943.938,-858.278,-926.95,-956.09,-895.873
6226,-1168.165,-997.109,-955.3025,-963.624,-927.758,-921.678,-912.501,-944.038,-858.454,-927.088,-956.215,-896.082
6227,-1168.3525,-997.267,-955.46,-963.637,-927.648,-921.962,-912.692,-944.344,-858.772,-927.386,-956.509,-896.32
6228,-1168.5625,-997.446,-955.595,-963.665,-927.9,-922.287,-912.942,-944.67,-859.067,-927.558,-956.778,-896.63
6229,-1168.78,-997.611,-955.745,-963.787,-928.232,-922.58,-913.204,-944.95,-859.339,-927.658,-956.699,-896.742
6230,-1168.975,-997.758,-955.7625,-963.487,-928.02,-922.692,-913.244,-945.086,-859.251,-927.76,-956.703,-896.772
6231,-1169.165,-997.908,-955.7625,-963.491,-928.244,-922.925,-913.474,-945.316,-859.329,-927.874,-956.872,-897.023
6232,-1169.355,-998.086,-955.995,-963.689,-928.092,-923.154,-913.664,-945.522,-859.59,-928.068,-957.046,-897.253
6233,-1169.59,-998.261,-956.22,-963.91,-928.324,-923.131,-913.711,-945.714,-859.568,-928.092,-956.939,-897.175
6234,-1169.7975,-998.441,-956.325,-963.835,-928.536,-923.353,-913.914,-945.936,-859.653,-928.278,-957.131,-897.282
6235,-1169.9775,-998.596,-956.43,-963.831,-928.712,-923.522,-913.993,-946.13,-859.822,-928.31,-956.892,-897.159
6236,-1170.17,-998.779,-956.5825,-964.035,-928.984,-923.705,-914.158,-946.366,-859.932,-928.534,-957.124,-897.44
6237,-1170.39,-998.929,-956.71,-964.105,-929.258,-923.949,-914.346,-946.566,-860.148,-928.638,-957.286,-897.555
6238,-1170.5675,-999.057,-956.7975,-964.182,-929.496,-924.216,-914.548,-946.78,-860.355,-928.848,-957.481,-897.708
6239,-1170.7525,-999.215,-957.0425,-964.304,-929.79,-924.525,-914.745,-947.12,-860.694,-929.026,-957.453,-897.683
6240,-1170.9325,-999.408,-957.2525,-964.629,-930.122,-924.8,-914.979,-947.388,-861.0,-929.322,-957.748,-897.962
6241,-1171.115,-999.528,-957.3825,-964.864,-930.466,-925.149,-915.265,-947.662,-861.133,-929.478,-957.994,-898.245
6242,-1171.29,-999.696,-957.63,-964.983,-930.798,-925.482,-915.529,-947.974,-861.426,-929.718,-958.042,-898.265
6243,-1171.47,-999.835,-957.74,-964.907,-931.05,-925.724,-915.805,-948.282,-861.571,-929.912,-958.05,-898.276
6244,-1171.6575,-1000.041,-957.945,-965.215,-931.384,-926.038,-916.073,-948.532,-861.879,-930.23,-958.307,-898.548
6245,-1171.88,-1000.23,-958.2,-965.447,-931.718,-926.389,-916.386,-948.84,-862.006,-930.064,-958.374,-897.876
6246,-1172.0775,-1000.38,-958.3775,-965.576,-931.12,-926.604,-916.645,-949.19,-862.339,-930.326,-958.674,-898.228
6247,-1172.2675,-1000.533,-958.4575,-965.683,-930.988,-926.758,-916.838,-949.43,-862.59,-930.496,-958.909,-898.48
6248,-1172.445,-1000.686,-958.6075,-965.793,-930.76,-926.959,-916.968,-949.61,-862.778,-930.582,-959.068,-898.721
6249,-1172.67,-1000.865,-958.835,-965.911,-931.102,-927.267,-917.224,-949.958,-863.13,-930.868,-959.331,-898.756
6250,-1172.85,-1001.011,-958.8825,-965.919,-931.392,-927.482,-917.41,-950.184,-863.404,-931.114,-959.536,-898.843
6251,-1173.02,-1001.18,-959.0225,-966.045,-931.696,-927.715,-917.574,-950.434,-863.489,-930.852,-959.538,-898.897
6252,-1173.1975,-1001.329,-959.225,-966.169,-932.03,-927.976,-917.852,-950.762,-863.771,-931.126,-959.82,-899.215
6253,-1173.425,-1001.474,-959.395,-966.301,-932.376,-928.309,-918.166,-951.078,-864.079,-931.328,-960.122,-899.492
6254,-1173.67,-1001.679,-959.6525,-966.441,-932.74,-928.683,-918.514,-951.468,-864.435,-931.678,-960.401,-899.705
6255,-1173.89,-1001.852,-959.805,-966.67,-933.088,-929.001,-918.769,-951.744,-864.759,-931.986,-960.63,-899.941
6256,-1174.0525,-1002.03,-959.97,-966.901,-933.418,-929.321,-918.985,-951.142,-864.916,-932.148,-960.791,-899.95
6257,-1174.2475,-1002.175,-960.0575,-967.12,-933.784,-929.683,-919.32,-951.498,-865.253,-932.38,-960.811,-899.182
6258,-1174.4575,-1002.348,-960.2825,-967.353,-934.042,-929.844,-919.529,-951.7,-865.353,-932.106,-960.786,-899.291
6259,-1174.6425,-1002.479,-960.425,-967.568,-934.342,-930.124,-919.805,-951.936,-865.486,-932.344,-961.029,-899.565
6260,-1174.815,-1002.63,-960.62,-967.838,-934.684,-930.449,-920.049,-952.162,-865.796,-932.652,-961.268,-899.832
6261,-1175.0175,-1002.83,-960.83,-967.975,-934.172,-930.664,-920.218,-952.414,-865.926,-932.84,-961.533,-900.138
6262,-1175.1975,-1003.011,-960.9825,-967.901,-933.612,-929.338,-915.421,-951.706,-865.998,-932.998,-961.494,-900.269
6263,-1175.3825,-1003.161,-961.055,-968.089,-933.784,-929.463,-915.608,-951.982,-866.233,-933.076,-961.623,-900.507
6264,-1175.585,-1003.312,-961.2925,-968.307,-934.096,-929.808,-915.914,-952.314,-866.55,-933.286,-961.882,-900.769
6265,-1175.775,-1003.476,-961.3875,-968.406,-933.898,-929.884,-915.97,-952.482,-866.427,-933.342,-961.956,-900.827
6266,-1175.945,-1003.65,-961.5775,-968.72,-934.246,-930.22,-916.284,-952.832,-866.773,-933.65,-962.258,-901.018
6267,-1176.1475,-1003.81,-961.75,-968.839,-934.568,-930.567,-916.555,-953.146,-867.086,-933.898,-962.501,-901.308
6268,-1176.305,-1003.949,-961.8975,-968.823,-934.304,-930.624,-916.586,-953.204,-867.034,-933.838,-962.326,-901.103
6269,-1176.5125,-1004.111,-962.03,-968.846,-934.16,-930.836,-916.762,-953.418,-867.274,-934.034,-962.517,-901.209
6270,-1176.72,-1004.279,-962.13,-968.949,-934.458,-931.006,-916.895,-953.542,-867.312,-934.106,-962.723,-901.455
6271,-1176.9,-1004.451,-962.315,-969.156,-934.396,-931.296,-917.03,-953.734,-867.598,-934.268,-962.831,-901.408
6272,-1177.1075,-1004.596,-962.465,-969.354,-934.276,-931.561,-917.255,-953.994,-867.803,-934.458,-963.043,-901.646
6273,-1177.2125,-1004.697,-962.5925,-969.251,-934.542,-931.686,-917.366,-954.212,-868.041,-934.61,-963.222,-901.645
6274,-1177.4175,-1004.888,-962.7925,-969.475,-934.88,-932.03,-917.624,-954.538,-868.38,-934.874,-963.405,-901.816
6275,-1177.5825,-1005.054,-962.9825,-969.685,-935.174,-932.301,-917.789,-954.698,-868.26,-934.924,-963.346,-901.941
6276,-1177.745,-1005.194,-963.09,-969.579,-934.964,-930.933,-917.859,-954.908,-868.499,-935.122,-963.422,-902.083
6277,-1177.95,-1005.417,-963.2225,-969.892,-935.296,-931.216,-918.073,-955.232,-868.779,-935.392,-963.689,-902.343
6278,-1178.1525,-1005.575,-963.4675,-970.1,-935.62,-931.581,-918.321,-955.558,-869.12,-935.722,-963.991,-902.696
6279,-1178.34,-1005.775,-963.675,-970.406,-935.97,-931.851,-918.555,-955.866,-869.46,-936.086,-964.338,-903.088
6280,-1178.565,-1005.957,-963.8325,-970.728,-936.338,-932.208,-918.847,-956.186,-869.786,-936.33,-964.624,-903.396
6281,-1178.735,-1006.116,-963.975,-970.531,-936.128,-932.314,-918.931,-956.346,-870.007,-936.432,-964.505,-903.154
6282,-1178.905,-1006.259,-964.085,-970.448,-936.404,-932.478,-919.102,-955.638,-870.104,-936.532,-964.706,-903.276
6283,-1179.065,-1006.397,-964.2825,-970.746,-936.68,-932.658,-919.324,-955.964,-870.384,-936.68,-964.739,-903.456
6284,-1179.22,-1006.548,-964.5275,-970.975,-937.042,-932.997,-919.606,-956.262,-870.67,-936.896,-965.017,-903.767
6285,-1179.3775,-1006.661,-964.6725,-971.281,-937.338,-933.278,-919.827,-956.44,-870.942,-937.204,-965.331,-904.064
6286,-1179.5075,-1006.812,-964.7275,-971.331,-937.54,-933.428,-919.983,-956.658,-871.205,-937.422,-965.555,-904.259
6287,-1179.6575,-1006.96,-964.8975,-971.526,-937.892,-933.726,-920.148,-956.002,-867.538,-937.228,-965.66,-903.555
6288,-1179.8375,-1007.134,-965.0725,-971.719,-937.794,-934.035,-920.392,-956.258,-867.832,-937.516,-965.9,-903.861
6289,-1179.9925,-1007.262,-965.2125,-971.919,-938.082,-934.273,-920.535,-956.37,-867.852,-937.212,-965.868,-903.985
6290,-1180.2125,-1007.418,-965.375,-971.93,-937.892,-934.441,-920.601,-956.592,-868.098,-937.424,-965.991,-904.095
6291,-1180.4275,-1007.562,-965.4325,-972.123,-938.164,-934.708,-920.851,-956.82,-868.385,-937.696,-966.216,-904.291
6292,-1180.655,-1007.739,-965.585,-972.318,-938.028,-933.403,-921.038,-957.122,-868.683,-937.868,-966.144,-904.164
6293,-1180.7925,-1007.86,-965.72,-972.226,-938.274,-933.635,-921.295,-957.364,-868.946,-938.086,-966.348,-904.265
6294,-1181.0125,-1008.044,-965.93,-972.57,-938.672,-934.013,-921.579,-957.722,-869.269,-938.36,-966.48,-904.449
6295,-1181.1775,-1008.196,-966.1,-972.762,-938.97,-934.275,-921.82,-958.01,-869.593,-938.678,-966.827,-904.772
6296,-1181.315,-1008.285,-966.1175,-972.939,-939.248,-934.572,-922.002,-958.19,-869.627,-938.326,-966.734,-904.554
6297,-1181.51,-1008.445,-966.2675,-973.122,-939.084,-934.738,-922.124,-958.45,-869.691,-938.488,-966.882,-904.778
6298,-1181.725,-1008.675,-966.535,-973.368,-939.006,-935.008,-922.413,-958.776,-870.047,-938.76,-967.106,-905.063
6299,-1181.92,-1008.872,-966.7275,-973.607,-939.336,-935.332,-922.668,-959.072,-870.393,-939.102,-967.466,-905.422
6300,-1182.1025,-1009.028,-966.8725,-973.898,-939.616,-935.508,-922.863,-959.274,-870.445,-939.232,-967.664,-905.508
6301,-1182.3275,-1009.212,-966.9025,-973.714,-939.788,-935.702,-923.083,-959.55,-870.73,-939.498,-967.943,-905.842
6302,-1182.5,-1009.387,-967.0275,-973.64,-939.226,-935.939,-923.242,-959.832,-871.053,-939.78,-968.066,-905.152
6303,-1182.6825,-1009.539,-967.1725,-973.717,-939.476,-936.111,-923.326,-959.938,-871.25,-939.966,-968.234,-905.247
6304,-1182.8625,-1009.65,-967.28,-973.819,-939.702,-936.391,-923.488,-960.174,-871.363,-940.114,-968.407,-905.55
6305,-1183.0475,-1009.803,-967.335,-973.809,-939.536,-936.602,-923.681,-960.456,-871.645,-940.328,-968.691,-905.855
6306,-1183.25,-1009.99,-967.5025,-974.014,-939.464,-935.332,-923.821,-960.688,-871.923,-940.586,-968.949,-906.134
6307,-1183.4675,-1010.215,-967.82,-974.244,-939.746,-935.64,-924.082,-961.004,-872.241,-940.9,-969.293,-906.466
6308,-1183.6675,-1010.385,-967.9525,-974.546,-940.09,-935.998,-924.397,-961.354,-872.593,-941.27,-969.694,-906.872
6309,-1183.8375,-1010.514,-967.9825,-974.444,-939.412,-936.152,-924.562,-961.596,-872.822,-941.462,-969.917,-907.113
6310,-1184.005,-1010.703,-968.195,-974.646,-939.66,-936.462,-924.754,-961.846,-873.031,-941.426,-969.957,-907.241
6311,-1184.1625,-1010.836,-968.3675,-974.944,-939.98,-936.739,-925.004,-962.128,-873.302,-941.658,-970.184,-907.398
6312,-1184.3625,-1011.015,-968.565,-975.148,-939.876,-937.048,-925.305,-962.49,-873.64,-941.998,-970.446,-907.691
6313,-1184.5475,-1011.167,-968.7225,-975.37,-940.224,-937.384,-925.526,-962.69,-873.899,-942.216,-970.632,-907.884
6314,-1184.7275,-1011.283,-968.7375,-975.609,-940.332,-937.455,-925.667,-962.918,-874.131,-942.34,-970.63,-907.733
6315,-1184.915,-1011.42,-968.8675,-975.779,-940.202,-937.717,-925.912,-963.194,-874.376,-942.574,-970.911,-908.013
6316,-1185.0825,-1011.604,-968.98,-975.96,-940.452,-937.892,-926.116,-963.394,-874.609,-942.868,-971.162,-908.17
6317,-1185.2775,-1011.735,-969.0,-976.228,-940.658,-938.136,-926.342,-963.678,-874.935,-943.064,-971.425,-908.225
6318,-1185.475,-1011.901,-969.17,-976.341,-940.96,-938.399,-926.503,-963.806,-874.976,-943.12,-971.319,-908.313
6319,-1185.63,-1012.034,-969.2925,-976.432,-941.198,-938.666,-926.674,-964.022,-875.235,-943.362,-971.384,-908.445
6320,-1185.85,-1012.22,-969.37,-976.547,-940.592,-937.256,-926.84,-964.302,-875.546,-943.694,-971.71,-908.808
6321,-1186.0075,-1012.333,-969.48,-976.549,-940.84,-937.475,-926.999,-964.568,-875.794,-943.93,-971.811,-908.898
6322,-1186.225,-1012.527,-969.7275,-976.884,-941.206,-937.828,-927.267,-964.878,-876.135,-944.222,-972.05,-909.183
6323,-1186.3925,-1012.697,-970.005,-977.196,-941.486,-938.166,-927.556,-965.184,-876.421,-944.39,-971.964,-909.274
6324,-1186.5775,-1012.848,-970.1275,-977.312,-941.762,-938.413,-927.765,-965.44,-876.537,-944.632,-972.272,-909.599
6325,-1186.77,-1012.993,-970.235,-977.409,-941.572,-937.022,-927.761,-965.648,-876.273,-944.708,-972.217,-908.867
6326,-1186.945,-1013.145,-970.3925,-977.609,-941.762,-937.246,-927.904,-965.814,-876.531,-944.902,-972.414,-909.086
6327,-1187.1175,-1013.266,-970.5575,-977.886,-942.046,-937.548,-928.116,-966.074,-876.776,-945.008,-972.352,-909.187
6328,-1187.29,-1013.427,-970.705,-978.171,-942.24,-937.72,-928.221,-966.292,-877.055,-945.26,-972.444,-909.346
6329,-1187.485,-1013.6,-970.9275,-978.486,-942.6,-938.054,-928.522,-966.642,-877.382,-945.584,-972.706,-909.645
6330,-1187.65,-1013.755,-971.075,-978.765,-942.87,-938.198,-928.717,-966.882,-877.665,-945.876,-973.004,-909.952
6331,-1187.8225,-1013.915,-971.295,-979.067,-943.142,-938.404,-928.775,-966.168,-877.772,-945.582,-972.938,-909.073
6332,-1188.02,-1014.063,-971.3775,-979.082,-943.388,-938.626,-929.022,-966.478,-878.084,-945.87,-973.231,-909.317
6333,-1188.2075,-1014.161,-971.5225,-979.247,-943.666,-938.879,-929.121,-966.652,-878.362,-946.154,-973.461,-909.597
6334,-1188.38,-1014.315,-971.6625,-979.44,-944.002,-939.194,-929.339,-966.926,-878.677,-946.498,-973.792,-909.903
6335,-1188.58,-1014.511,-971.9075,-979.695,-944.412,-939.542,-929.629,-967.31,-878.997,-946.794,-974.056,-910.175
6336,-1188.775,-1014.665,-971.9775,-979.791,-944.32,-939.743,-929.811,-967.55,-879.26,-947.04,-974.182,-910.433
6337,-1188.9725,-1014.805,-972.0075,-979.959,-944.622,-939.991,-930.024,-967.742,-879.462,-947.248,-974.405,-910.677
6338,-1189.115,-1014.922,-972.1375,-980.164,-944.55,-940.311,-930.209,-968.044,-879.76,-947.552,-974.645,-910.913
6339,-1189.3025,-1015.086,-972.3,-980.361,-944.894,-940.594,-930.387,-967.386,-876.1,-947.344,-974.683,-910.258
6340,-1189.495,-1015.258,-972.56,-980.602,-945.246,-940.949,-930.641,-967.656,-876.402,-947.488,-974.924,-910.566
6341,-1189.72,-1015.436,-972.7175,-980.914,-945.602,-941.322,-930.919,-967.924,-876.716,-947.788,-975.2,-910.762
6342,-1189.895,-1015.577,-972.855,-981.209,-945.946,-941.611,-931.163,-968.126,-876.444,-947.47,-975.016,-909.804
6343,-1190.09,-1015.7,-972.9325,-981.194,-945.754,-941.774,-931.211,-968.374,-876.556,-947.716,-975.283,-910.025
6344,-1190.27,-1015.888,-973.2225,-981.418,-946.1,-942.129,-931.511,-968.726,-876.932,-948.084,-975.684,-910.418
6345,-1190.47,-1016.069,-973.455,-981.619,-946.426,-942.46,-931.747,-968.978,-877.177,-948.294,-975.643,-909.735
6346,-1190.68,-1016.248,-973.7475,-981.947,-946.772,-942.836,-932.067,-969.286,-877.328,-948.112,-975.717,-908.947
6347,-1190.8425,-1016.398,-973.9225,-981.974,-947.096,-943.121,-932.321,-969.586,-877.623,-948.342,-975.988,-909.221
6348,-1191.0425,-1016.578,-974.1375,-982.101,-947.364,-943.409,-932.555,-969.854,-877.952,-948.664,-976.274,-909.53
6349,-1191.1775,-1016.675,-974.1175,-982.0,-946.712,-943.576,-932.79,-970.178,-878.266,-948.916,-976.442,-909.422
