draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
9327,-1749.6575,-1494.469,-1431.06,-1446.126,-1405.704,-1433.342,-1387.101,-1403.384,-1321.292,-1421.204,-1472.292,-1367.556,-2616.487,-2863.73,-2894.218,-2694.864,-2830.842,-2980.701,-3097.484,-2504.792,-950.652,-946.218,-869.76,-934.644
9328,-1749.8375,-1494.689,-1431.3725,-1446.468,-1406.112,-1433.681,-1387.404,-1403.694,-1321.613,-1421.45,-1472.558,-1367.894,-2616.807,-2864.2675,-2894.868,-2695.712,-2831.451,-2981.504,-3098.294,-2505.613,-950.746,-946.324,-869.86,-934.808
9329,-1750.0375,-1494.855,-1431.6175,-1446.767,-1406.42,-1433.92,-1387.632,-1403.99,-1321.91,-1421.68,-1472.749,-1368.177,-2617.075,-2864.6525,-2895.299,-2696.22,-2831.73,-2982.232,-3099.09,-2506.41,-950.848,-946.416,-869.972,-934.924
9330,-1750.215,-1495.021,-1431.7175,-1446.882,-1406.306,-1434.228,-1387.865,-1404.288,-1322.19,-1421.924,-1473.0,-1368.312,-2617.323,-2864.9025,-2895.626,-2696.366,-2832.308,-2982.965,-3099.888,-2507.19,-950.926,-946.522,-870.104,-935.064
9331,-1750.425,-1495.188,-1431.89,-1447.194,-1406.608,-1434.417,-1388.04,-1404.584,-1322.528,-1422.25,-1473.319,-1368.525,-2617.574,-2865.22,-2896.054,-2696.808,-2832.077,-2982.74,-3100.684,-2508.028,-951.04,-946.604,-870.212,-935.156
9332,-1750.64,-1495.354,-1432.0475,-1447.402,-1406.462,-1433.079,-1388.1,-1403.882,-1322.613,-1421.908,-1473.283,-1368.554,-2617.902,-2865.5425,-2896.41,-2696.862,-2831.009,-2982.4,-3096.282,-2508.613,-951.12,-946.744,-870.272,-935.264
9333,-1750.81,-1495.495,-1432.1475,-1447.603,-1406.756,-1433.365,-1388.357,-1404.24,-1322.98,-1422.222,-1473.56,-1368.865,-2618.125,-2865.7925,-2896.791,-2697.296,-2831.565,-2983.157,-3097.14,-2509.48,-951.224,-946.88,-870.292,-935.46
9334,-1750.985,-1495.66,-1432.34,-1447.811,-1407.024,-1433.588,-1388.546,-1404.454,-1323.027,-1421.824,-1473.529,-1368.828,-2618.41,-2866.12,-2897.147,-2697.584,-2831.828,-2983.846,-3097.854,-2510.027,-951.31,-946.978,-870.424,-935.584
9335,-1751.155,-1495.79,-1432.3975,-1448.018,-1406.896,-1433.807,-1388.734,-1404.798,-1323.393,-1422.208,-1473.93,-1369.203,-2618.66,-2866.3425,-2897.534,-2697.656,-2831.857,-2983.634,-3098.698,-2510.893,-951.424,-947.074,-870.504,-935.7
9336,-1751.345,-1495.954,-1432.4575,-1448.023,-1406.766,-1434.095,-1388.921,-1405.096,-1323.718,-1422.488,-1474.167,-1369.484,-2618.962,-2866.5725,-2897.639,-2697.786,-2832.415,-2983.421,-3099.496,-2511.718,-951.506,-947.184,-870.62,-935.752
9337,-1751.5525,-1496.129,-1432.5975,-1448.337,-1407.11,-1434.404,-1389.204,-1405.398,-1323.853,-1422.75,-1474.208,-1369.696,-2619.257,-2866.8925,-2898.133,-2698.39,-2832.994,-2984.204,-3100.298,-2512.353,-951.594,-947.318,-870.676,-935.78
9338,-1751.7675,-1496.313,-1432.805,-1448.667,-1407.48,-1434.764,-1389.529,-1405.706,-1324.155,-1423.052,-1474.364,-1369.815,-2619.579,-2867.215,-2898.691,-2699.08,-2833.854,-2985.029,-3101.106,-2513.155,-951.744,-947.38,-870.752,-935.848
9339,-1751.985,-1496.467,-1432.84,-1448.566,-1406.388,-1434.909,-1389.742,-1405.848,-1324.385,-1423.194,-1474.529,-1369.984,-2619.881,-2867.42,-2898.69,-2698.008,-2833.579,-2985.742,-3101.748,-2513.885,-951.844,-947.456,-870.9,-935.972
9340,-1752.1775,-1496.647,-1433.0625,-1448.902,-1406.77,-1435.285,-1390.057,-1406.226,-1324.759,-1423.576,-1474.909,-1370.358,-2620.171,-2867.8375,-2899.318,-2698.77,-2834.455,-2986.557,-3102.626,-2514.759,-951.926,-947.61,-870.928,-936.12
9341,-1752.35,-1496.796,-1433.2075,-1449.181,-1407.05,-1435.575,-1390.302,-1406.478,-1325.047,-1423.708,-1475.103,-1370.636,-2620.438,-2868.0725,-2899.665,-2699.19,-2835.015,-2987.302,-3103.378,-2515.547,-952.04,-947.71,-871.0,-936.244
9342,-1752.5175,-1496.958,-1433.335,-1449.384,-1407.336,-1435.81,-1390.424,-1406.65,-1325.33,-1423.894,-1475.339,-1370.942,-2620.734,-2868.355,-2899.968,-2699.556,-2835.29,-2987.024,-3104.05,-2516.33,-952.136,-947.786,-871.156,-936.264
9343,-1752.725,-1497.123,-1433.4925,-1449.405,-1407.208,-1436.027,-1390.594,-1405.96,-1325.414,-1424.05,-1475.422,-1371.157,-2621.029,-2868.6775,-2900.201,-2699.628,-2835.547,-2986.794,-3099.66,-2516.914,-952.256,-947.886,-871.216,-936.284
9344,-1752.9175,-1497.252,-1433.52,-1449.585,-1407.548,-1436.279,-1390.734,-1406.182,-1325.597,-1424.12,-1475.522,-1371.298,-2621.276,-2868.86,-2900.449,-2700.288,-2835.839,-2986.534,-3100.382,-2517.597,-952.356,-948.022,-871.244,-936.344
9345,-1753.1025,-1497.419,-1433.735,-1449.908,-1407.934,-1436.621,-1390.995,-1406.492,-1325.898,-1424.314,-1475.444,-1371.403,-2621.577,-2869.255,-2900.984,-2701.054,-2836.681,-2987.295,-3101.192,-2518.398,-952.436,-948.13,-871.368,-936.5
9346,-1753.255,-1497.511,-1433.785,-1450.065,-1408.242,-1436.879,-1391.165,-1406.722,-1325.962,-1424.476,-1475.651,-1371.656,-2621.783,-2869.355,-2901.097,-2701.562,-2837.209,-2987.065,-3101.922,-2518.962,-952.53,-948.24,-871.46,-936.592
9347,-1753.455,-1497.666,-1433.97,-1450.378,-1408.59,-1437.206,-1391.434,-1406.928,-1326.266,-1424.738,-1475.842,-1371.937,-2622.028,-2869.71,-2901.574,-2702.17,-2837.806,-2987.834,-3102.628,-2519.766,-952.644,-948.348,-871.516,-936.716
9348,-1753.6425,-1497.793,-1434.08,-1450.563,-1408.888,-1437.462,-1391.656,-1407.236,-1326.462,-1424.814,-1475.969,-1372.189,-2622.299,-2869.94,-2901.875,-2702.608,-2838.102,-2988.556,-3103.436,-2520.462,-952.766,-948.44,-871.588,-936.824
9349,-1753.845,-1497.939,-1434.255,-1450.691,-1408.73,-1437.763,-1391.82,-1406.524,-1326.594,-1425.06,-1476.205,-1372.475,-2622.597,-2870.265,-2902.231,-2702.53,-2838.673,-2988.32,-3099.024,-2521.094,-952.88,-948.484,-871.772,-937.028
9350,-1754.015,-1498.093,-1434.4825,-1450.969,-1409.0,-1437.923,-1392.037,-1406.748,-1326.817,-1425.314,-1476.342,-1372.712,-2622.879,-2870.5975,-2902.529,-2702.94,-2838.643,-2989.037,-3099.748,-2521.817,-952.992,-948.6,-871.816,-937.016
9351,-1754.215,-1498.224,-1434.64,-1451.174,-1409.212,-1438.149,-1392.3,-1406.976,-1327.08,-1425.57,-1476.58,-1372.956,-2623.152,-2870.87,-2902.818,-2703.052,-2838.909,-2989.8,-3100.476,-2522.58,-953.054,-948.718,-871.956,-937.1
9352,-1754.3975,-1498.41,-1434.84,-1451.384,-1409.482,-1438.492,-1392.604,-1407.308,-1327.429,-1425.904,-1476.931,-1373.329,-2623.44,-2871.22,-2903.144,-2703.342,-2839.752,-2990.604,-3101.308,-2523.429,-953.186,-948.806,-872.016,-937.152
9353,-1754.575,-1498.564,-1435.0475,-1451.569,-1409.724,-1438.794,-1392.815,-1407.568,-1327.727,-1426.244,-1477.261,-1373.699,-2623.712,-2871.5425,-2903.381,-2703.604,-2840.554,-2991.315,-3102.068,-2524.227,-953.338,-948.896,-872.032,-937.252
9354,-1754.74,-1498.682,-1435.1275,-1451.834,-1409.932,-1439.062,-1393.027,-1407.864,-1328.001,-1426.43,-1477.506,-1373.871,-2623.906,-2871.7825,-2903.634,-2703.652,-2841.092,-2991.127,-3102.864,-2525.001,-953.422,-949.018,-872.12,-937.416
9355,-1754.9675,-1498.854,-1435.255,-1451.955,-1410.212,-1439.258,-1393.296,-1408.162,-1328.321,-1426.648,-1477.728,-1373.963,-2624.212,-2872.065,-2903.967,-2704.012,-2841.098,-2991.896,-3103.662,-2525.821,-953.508,-949.138,-872.208,-937.5
9356,-1755.175,-1498.987,-1435.42,-1452.132,-1410.476,-1439.526,-1393.558,-1408.44,-1328.529,-1426.828,-1477.729,-1374.108,-2624.491,-2872.31,-2904.18,-2704.356,-2841.636,-2992.658,-3104.44,-2526.529,-953.598,-949.228,-872.348,-937.592
9357,-1755.3875,-1499.181,-1435.63,-1452.362,-1410.818,-1439.899,-1393.872,-1408.726,-1328.668,-1426.644,-1477.749,-1374.299,-2624.803,-2872.69,-2904.67,-2704.958,-2842.509,-2993.472,-3105.226,-2527.168,-953.692,-949.34,-872.436,-937.66
9358,-1755.57,-1499.333,-1435.7875,-1452.468,-1410.258,-1440.117,-1394.11,-1409.038,-1328.993,-1426.97,-1478.031,-1374.613,-2625.059,-2873.0125,-2904.924,-2704.658,-2842.537,-2994.21,-3106.038,-2527.993,-953.79,-949.43,-872.56,-937.72
9359,-1755.7625,-1499.498,-1435.995,-1452.791,-1410.544,-1440.362,-1394.285,-1408.31,-1329.091,-1427.204,-1478.043,-1374.755,-2625.334,-2873.335,-2905.443,-2705.024,-2842.822,-2993.985,-3101.61,-2528.591,-953.884,-949.53,-872.672,-937.796
9360,-1755.9275,-1499.662,-1436.0825,-1452.886,-1410.442,-1438.97,-1394.244,-1408.458,-1329.109,-1427.272,-1478.196,-1374.973,-2625.566,-2873.5475,-2905.654,-2705.242,-2841.24,-2991.744,-3102.258,-2529.109,-954.004,-949.606,-872.78,-937.952
9361,-1756.125,-1499.874,-1436.32,-1453.11,-1410.792,-1439.341,-1394.535,-1408.83,-1329.443,-1427.582,-1478.54,-1375.298,-2625.882,-2873.96,-2906.09,-2705.852,-2842.111,-2992.535,-3103.13,-2529.943,-954.104,-949.718,-872.856,-937.988
9362,-1756.295,-1500.044,-1436.51,-1453.431,-1411.156,-1439.664,-1394.815,-1409.15,-1329.793,-1427.964,-1478.872,-1375.585,-2626.192,-2874.33,-2906.559,-2706.596,-2842.704,-2993.315,-3103.95,-2530.793,-954.224,-949.808,-872.936,-938.088
9363,-1756.475,-1500.168,-1436.5725,-1453.431,-1411.402,-1439.88,-1395.012,-1409.376,-1330.115,-1428.238,-1479.149,-1375.876,-2626.454,-2874.5675,-2906.675,-2706.862,-2842.96,-2994.012,-3104.676,-2531.615,-954.336,-949.89,-873.048,-938.244
9364,-1756.6375,-1500.292,-1436.7075,-1453.73,-1411.772,-1440.188,-1395.281,-1409.59,-1330.376,-1428.518,-1479.441,-1376.082,-2626.706,-2874.8225,-2907.09,-2707.612,-2843.538,-2994.781,-3105.39,-2532.376,-954.404,-950.044,-873.104,-938.376
9365,-1756.845,-1500.423,-1436.8075,-1453.555,-1411.612,-1438.872,-1395.329,-1409.732,-1330.394,-1428.498,-1479.528,-1376.131,-2626.969,-2875.0725,-2907.143,-2707.532,-2842.492,-2993.529,-3106.032,-2532.894,-954.498,-950.15,-873.204,-938.452
9366,-1757.0775,-1500.591,-1436.7825,-1453.37,-1411.408,-1439.073,-1395.438,-1409.946,-1330.643,-1428.716,-1479.653,-1376.234,-2627.283,-2875.2475,-2907.138,-2707.288,-2842.733,-2993.238,-3106.746,-2533.643,-954.6,-950.264,-873.272,-938.656
9367,-1757.2775,-1500.78,-1437.1125,-1453.714,-1411.768,-1439.402,-1395.724,-1410.29,-1330.942,-1428.936,-1479.82,-1376.517,-2627.59,-2875.7875,-2907.774,-2707.908,-2843.332,-2994.024,-3107.59,-2534.442,-954.706,-950.336,-873.416,-938.796
9368,-1757.49,-1500.942,-1437.26,-1453.924,-1412.11,-1439.675,-1395.996,-1410.604,-1331.284,-1429.204,-1480.131,-1376.815,-2627.856,-2876.08,-2908.164,-2708.51,-2843.645,-2994.796,-3108.404,-2535.284,-954.772,-950.438,-873.58,-938.888
9369,-1757.67,-1501.108,-1437.4125,-1454.035,-1412.344,-1439.945,-1396.215,-1410.832,-1331.358,-1428.868,-1478.819,-1376.073,-2628.134,-2876.3875,-2908.407,-2708.704,-2844.185,-2995.515,-3109.132,-2535.858,-954.902,-950.508,-873.68,-939.004
9370,-1757.845,-1501.264,-1437.605,-1454.26,-1412.706,-1440.283,-1396.449,-1411.072,-1331.652,-1429.078,-1479.114,-1376.393,-2628.382,-2876.715,-2908.876,-2709.386,-2845.023,-2996.249,-3109.872,-2536.652,-955.024,-950.598,-873.756,-939.072
9371,-1757.985,-1501.404,-1437.6925,-1454.428,-1412.938,-1440.547,-1396.733,-1411.41,-1331.93,-1429.344,-1479.357,-1376.671,-2628.602,-2876.8775,-2909.064,-2709.638,-2845.557,-2997.033,-3110.71,-2537.43,-955.118,-950.692,-873.88,-939.116
9372,-1758.2025,-1501.603,-1437.8825,-1454.546,-1413.184,-1440.744,-1396.975,-1411.648,-1331.816,-1429.49,-1479.537,-1376.98,-2628.909,-2877.2475,-2909.362,-2709.844,-2845.564,-2997.775,-3111.448,-2537.816,-955.264,-950.732,-874.008,-939.192
9373,-1758.385,-1501.709,-1438.0325,-1454.745,-1413.054,-1441.017,-1397.228,-1411.984,-1332.152,-1429.844,-1479.915,-1377.332,-2629.147,-2877.5475,-2909.677,-2709.914,-2846.107,-2998.528,-3112.284,-2538.652,-955.362,-950.828,-874.12,-939.34
9374,-1758.5825,-1501.899,-1438.2175,-1455.07,-1413.484,-1441.388,-1397.535,-1412.33,-1332.488,-1430.136,-1480.155,-1377.513,-2629.477,-2877.9025,-2910.23,-2710.844,-2846.978,-2999.335,-3113.13,-2539.488,-955.492,-950.916,-874.184,-939.44
9375,-1758.7675,-1501.999,-1438.185,-1455.041,-1413.272,-1441.507,-1397.52,-1411.54,-1332.334,-1430.154,-1480.097,-1377.6,-2629.747,-2877.955,-2910.221,-2710.652,-2846.677,-2998.02,-3108.64,-2539.834,-955.59,-951.036,-874.248,-939.604
9376,-1758.985,-1502.167,-1438.3425,-1455.246,-1413.142,-1441.757,-1397.736,-1411.732,-1332.614,-1430.276,-1480.264,-1377.884,-2630.001,-2878.2775,-2910.606,-2710.722,-2846.967,-2998.736,-3109.332,-2540.614,-955.668,-951.158,-874.348,-939.68
9377,-1759.1475,-1502.289,-1438.405,-1455.358,-1413.444,-1442.038,-1397.991,-1411.934,-1332.695,-1430.468,-1480.451,-1378.167,-2630.237,-2878.465,-2910.898,-2711.164,-2847.518,-2999.491,-3110.034,-2541.195,-955.778,-951.26,-874.424,-939.796
9378,-1759.31,-1502.465,-1438.51,-1455.256,-1413.25,-1442.177,-1398.165,-1412.208,-1333.004,-1430.764,-1480.739,-1378.494,-2630.495,-2878.73,-2910.848,-2710.99,-2847.237,-3000.165,-3110.808,-2542.004,-955.882,-951.352,-874.532,-939.888
9379,-1759.4925,-1502.619,-1438.645,-1455.57,-1413.624,-1442.525,-1398.45,-1412.568,-1333.37,-1431.07,-1480.957,-1378.803,-2630.767,-2879.035,-2911.358,-2711.744,-2848.085,-3000.95,-3111.668,-2542.87,-955.96,-951.454,-874.672,-940.076
9380,-1759.665,-1502.767,-1438.7475,-1455.67,-1413.922,-1442.766,-1398.632,-1411.842,-1333.496,-1431.166,-1481.153,-1379.094,-2631.031,-2879.2925,-2911.59,-2712.182,-2848.366,-3000.732,-3107.242,-2543.496,-956.03,-951.59,-874.76,-940.144
9381,-1759.8925,-1502.974,-1438.9175,-1455.893,-1414.208,-1443.053,-1398.811,-1412.152,-1333.818,-1431.428,-1481.446,-1379.347,-2631.362,-2879.6525,-2911.993,-2712.548,-2848.923,-3000.511,-3108.052,-2544.318,-956.12,-951.676,-874.908,-940.268
9382,-1760.08,-1503.115,-1438.9975,-1456.167,-1414.506,-1443.374,-1399.031,-1412.478,-1334.167,-1431.78,-1481.76,-1379.584,-2631.615,-2879.8425,-2912.287,-2713.046,-2849.744,-3001.231,-3108.878,-2545.167,-956.234,-951.778,-874.976,-940.352
9383,-1760.24,-1503.225,-1439.0325,-1456.272,-1414.784,-1443.604,-1399.257,-1412.694,-1334.202,-1431.474,-1481.676,-1379.537,-2631.825,-2880.0475,-2912.54,-2713.464,-2850.014,-3001.957,-3109.594,-2545.702,-956.364,-951.874,-875.024,-940.412
9384,-1760.44,-1503.388,-1439.2475,-1456.467,-1414.642,-1443.88,-1399.512,-1413.022,-1334.53,-1431.796,-1482.017,-1379.841,-2632.094,-2880.3925,-2912.835,-2713.522,-2850.56,-3002.712,-3110.422,-2546.53,-956.47,-951.974,-875.112,-940.528
9385,-1760.6325,-1503.547,-1439.3675,-1456.575,-1414.48,-1444.129,-1399.793,-1413.32,-1334.881,-1432.126,-1482.371,-1380.197,-2632.381,-2880.6525,-2913.123,-2713.5,-2850.849,-3003.493,-3111.22,-2547.381,-956.574,-952.046,-875.26,-940.636
9386,-1760.7875,-1503.688,-1439.5275,-1456.602,-1414.79,-1444.337,-1399.957,-1413.62,-1335.181,-1432.302,-1482.511,-1380.438,-2632.624,-2880.9825,-2913.41,-2713.95,-2850.867,-3003.257,-3112.02,-2548.181,-956.672,-952.132,-875.392,-940.712
9387,-1760.9775,-1503.858,-1439.6475,-1456.71,-1414.68,-1444.633,-1400.147,-1412.872,-1335.056,-1432.272,-1482.465,-1380.544,-2632.914,-2881.2425,-2913.682,-2714.1,-2851.433,-3003.047,-3107.572,-2548.556,-956.768,-952.234,-875.496,-940.876
9388,-1761.1525,-1503.975,-1439.71,-1456.802,-1414.936,-1444.888,-1400.312,-1413.038,-1335.133,-1432.472,-1482.497,-1380.704,-2633.135,-2881.43,-2913.826,-2714.436,-2851.958,-3003.712,-3108.238,-2549.133,-956.86,-952.336,-875.608,-940.992
9389,-1761.3175,-1504.122,-1439.8025,-1457.087,-1415.148,-1444.995,-1400.483,-1413.226,-1335.229,-1432.668,-1482.694,-1380.823,-2633.376,-2881.6575,-2914.211,-2714.488,-2851.645,-3004.383,-3108.926,-2549.729,-956.962,-952.412,-875.752,-941.06
9390,-1761.4825,-1504.242,-1439.8525,-1457.098,-1415.408,-1445.194,-1400.634,-1412.56,-1335.332,-1432.898,-1482.889,-1380.991,-2633.566,-2881.8575,-2914.418,-2714.768,-2851.654,-3004.134,-3104.56,-2550.332,-957.038,-952.538,-875.848,-941.192
9391,-1761.6725,-1504.401,-1439.9275,-1457.12,-1415.226,-1445.355,-1400.861,-1412.708,-1335.227,-1433.046,-1483.1,-1381.129,-2633.823,-2882.1325,-2914.604,-2714.606,-2851.395,-3004.861,-3105.208,-2550.727,-957.14,-952.634,-875.952,-941.26
9392,-1761.855,-1504.579,-1440.045,-1457.303,-1415.556,-1445.672,-1401.12,-1412.95,-1335.154,-1433.096,-1483.271,-1381.365,-2634.107,-2882.385,-2914.887,-2715.196,-2852.212,-3005.62,-3105.95,-2551.154,-957.226,-952.74,-876.068,-941.32
9393,-1762.055,-1504.748,-1440.2325,-1457.621,-1415.96,-1446.034,-1401.432,-1413.336,-1335.542,-1433.438,-1483.619,-1381.631,-2634.434,-2882.7475,-2915.385,-2716.04,-2852.844,-3006.432,-3106.836,-2552.042,-957.322,-952.846,-876.164,-941.412
9394,-1762.2075,-1504.903,-1440.4075,-1457.749,-1415.89,-1446.329,-1401.68,-1413.646,-1335.869,-1433.732,-1483.943,-1381.966,-2634.709,-2883.0725,-2915.821,-2716.35,-2853.409,-3007.18,-3107.646,-2552.869,-957.418,-952.928,-876.308,-941.528
9395,-1762.42,-1505.049,-1440.5575,-1458.006,-1416.2,-1446.543,-1401.887,-1413.94,-1336.217,-1434.06,-1484.219,-1382.29,-2634.987,-2883.3225,-2916.066,-2716.92,-2853.663,-3007.887,-3108.44,-2553.717,-957.492,-953.042,-876.432,-941.62
9396,-1762.6025,-1505.188,-1440.715,-1458.319,-1416.514,-1446.901,-1402.186,-1414.272,-1336.515,-1434.34,-1484.436,-1382.484,-2635.234,-2883.645,-2916.543,-2717.374,-2854.521,-3008.686,-3109.272,-2554.515,-957.594,-953.14,-876.532,-941.768
9397,-1762.7775,-1505.35,-1440.9275,-1458.546,-1416.428,-1447.159,-1402.399,-1414.544,-1336.772,-1434.628,-1484.681,-1382.723,-2635.54,-2884.0325,-2916.966,-2717.608,-2854.819,-3009.399,-3110.044,-2555.272,-957.728,-953.22,-876.604,-941.916
9398,-1762.99,-1505.478,-1441.0675,-1458.734,-1416.642,-1447.373,-1402.528,-1414.756,-1337.02,-1434.806,-1484.909,-1382.903,-2635.824,-2884.3025,-2917.238,-2717.722,-2855.073,-3009.128,-3110.756,-2556.02,-957.832,-953.304,-876.728,-941.992
9399,-1763.22,-1505.63,-1441.13,-1458.806,-1416.898,-1447.642,-1402.775,-1415.016,-1337.107,-1434.99,-1485.141,-1382.943,-2636.12,-2884.49,-2917.33,-2718.058,-2855.612,-3009.875,-3111.516,-2556.607,-957.918,-953.428,-876.808,-942.1
9400,-1763.3775,-1505.789,-1441.3075,-1459.005,-1417.2,-1447.949,-1403.034,-1415.35,-1337.37,-1435.202,-1485.274,-1383.157,-2636.377,-2884.7725,-2917.677,-2718.56,-2856.419,-3010.634,-3112.35,-2557.37,-958.002,-953.55,-876.896,-942.312
9401,-1763.5625,-1505.933,-1441.38,-1459.217,-1417.478,-1448.151,-1403.312,-1415.662,-1337.551,-1435.504,-1485.602,-1383.502,-2636.649,-2885.04,-2918.037,-2718.918,-2856.431,-3011.412,-3113.162,-2558.051,-958.12,-953.638,-876.984,-942.348
9402,-1763.6875,-1506.048,-1441.4775,-1459.213,-1417.668,-1448.334,-1403.531,-1415.93,-1337.836,-1435.778,-1485.785,-1383.612,-2636.854,-2885.2325,-2918.197,-2718.888,-2856.424,-3012.131,-3113.93,-2558.836,-958.22,-953.698,-877.164,-942.512
9403,-1763.8675,-1506.218,-1441.71,-1459.446,-1417.548,-1448.6,-1403.834,-1416.278,-1338.154,-1436.12,-1486.056,-1383.942,-2637.164,-2885.63,-2918.674,-2718.968,-2856.73,-3012.934,-3114.778,-2559.654,-958.308,-953.822,-877.24,-942.628
9404,-1764.0725,-1506.38,-1441.835,-1459.659,-1417.862,-1448.837,-1403.977,-1416.488,-1338.047,-1436.208,-1486.273,-1384.106,-2637.43,-2885.855,-2919.083,-2719.482,-2857.007,-3012.677,-3115.488,-2560.047,-958.4,-953.918,-877.364,-942.704
9405,-1764.26,-1506.521,-1441.885,-1459.836,-1418.124,-1449.104,-1404.189,-1416.79,-1338.354,-1436.312,-1486.439,-1384.341,-2637.683,-2886.055,-2919.312,-2719.824,-2857.544,-3013.389,-3116.29,-2560.854,-958.494,-954.042,-877.428,-942.868
9406,-1764.465,-1506.691,-1442.0325,-1459.857,-1417.952,-1449.305,-1404.342,-1416.938,-1338.521,-1436.418,-1486.581,-1384.507,-2637.973,-2886.3975,-2919.561,-2719.732,-2857.785,-3014.042,-3116.938,-2561.521,-958.582,-954.176,-877.484,-942.976
9407,-1764.6325,-1506.843,-1442.1675,-1460.051,-1418.152,-1449.46,-1404.354,-1417.106,-1338.573,-1436.544,-1486.695,-1384.726,-2638.239,-2886.6525,-2919.823,-2719.772,-2857.75,-3012.754,-3117.606,-2562.073,-958.692,-954.272,-877.572,-943.028
9408,-1764.8,-1506.947,-1442.185,-1459.721,-1418.322,-1449.671,-1404.484,-1417.242,-1338.769,-1436.632,-1486.829,-1384.972,-2638.451,-2886.755,-2919.545,-2719.722,-2858.231,-3013.384,-3118.242,-2562.769,-958.77,-954.382,-877.696,-943.144
9409,-1765.0175,-1507.148,-1442.44,-1459.746,-1418.184,-1448.3,-1399.581,-1416.454,-1338.858,-1436.802,-1486.668,-1385.017,-2638.754,-2887.22,-2919.798,-2719.724,-2856.67,-3007.181,-3113.754,-2563.358,-958.848,-954.482,-877.84,-943.244
9410,-1765.1925,-1507.29,-1442.5625,-1459.943,-1418.476,-1448.481,-1399.797,-1416.706,-1339.154,-1437.058,-1486.841,-1385.15,-2639.05,-2887.4875,-2920.159,-2720.156,-2856.661,-3007.897,-3114.506,-2564.154,-958.996,-954.532,-877.944,-943.328
9411,-1765.41,-1507.493,-1442.825,-1460.078,-1418.354,-1448.744,-1400.051,-1417.022,-1339.414,-1437.33,-1487.064,-1385.293,-2639.389,-2887.925,-2920.57,-2720.294,-2857.194,-3008.651,-3115.322,-2564.914,-959.14,-954.612,-877.996,-943.452
9412,-1765.5775,-1507.601,-1442.72,-1459.863,-1418.49,-1448.719,-1400.03,-1417.156,-1339.633,-1437.476,-1487.257,-1385.558,-2639.653,-2887.96,-2920.455,-2720.09,-2856.059,-3008.23,-3115.956,-2565.633,-959.242,-954.722,-878.072,-943.504
9413,-1765.7775,-1507.767,-1442.795,-1459.989,-1418.75,-1449.026,-1400.272,-1417.424,-1339.965,-1437.712,-1487.562,-1385.886,-2639.951,-2888.235,-2920.825,-2720.37,-2856.866,-3008.972,-3116.724,-2566.465,-959.354,-954.828,-878.136,-943.58
9414,-1765.965,-1507.918,-1442.905,-1460.076,-1418.552,-1449.297,-1400.513,-1417.712,-1340.286,-1438.056,-1487.844,-1386.095,-2640.244,-2888.465,-2920.948,-2720.132,-2857.407,-3009.713,-3117.512,-2567.286,-959.426,-954.96,-878.228,-943.68
9415,-1766.11,-1508.069,-1443.0575,-1460.183,-1418.776,-1449.411,-1400.65,-1417.894,-1340.527,-1438.272,-1488.089,-1386.325,-2640.447,-2888.7725,-2921.251,-2720.256,-2857.101,-3009.45,-3118.194,-2568.027,-959.518,-955.064,-878.336,-943.708
9416,-1766.2975,-1508.192,-1443.135,-1460.358,-1418.906,-1449.593,-1400.823,-1418.112,-1340.746,-1438.396,-1488.202,-1386.462,-2640.736,-2888.955,-2921.382,-2720.046,-2857.323,-3010.123,-3118.912,-2568.746,-959.632,-955.134,-878.468,-943.768
9417,-1766.5275,-1508.347,-1443.135,-1460.249,-1418.67,-1448.162,-1400.827,-1417.266,-1340.438,-1438.416,-1488.122,-1385.694,-2641.021,-2889.155,-2921.309,-2719.71,-2855.702,-3008.827,-3114.366,-2568.938,-959.766,-955.256,-878.456,-943.924
9418,-1766.71,-1508.551,-1443.3675,-1460.388,-1418.604,-1448.45,-1400.999,-1416.56,-1340.547,-1438.596,-1488.201,-1385.708,-2641.333,-2889.6025,-2921.708,-2720.024,-2856.26,-3008.599,-3109.96,-2569.547,-959.886,-955.386,-878.456,-944.008
9419,-1766.9125,-1508.727,-1443.555,-1460.337,-1418.47,-1448.711,-1401.262,-1416.876,-1340.849,-1438.836,-1488.465,-1385.993,-2641.621,-2889.965,-2921.901,-2720.09,-2856.791,-3009.362,-3110.776,-2570.349,-959.962,-955.5,-878.576,-944.044
9420,-1767.1175,-1508.914,-1443.6875,-1460.521,-1418.718,-1448.997,-1401.504,-1417.112,-1340.936,-1439.092,-1488.54,-1386.119,-2641.952,-2890.2625,-2922.137,-2720.358,-2857.577,-3010.104,-3111.512,-2570.936,-960.042,-955.616,-878.684,-944.16
