global_draw,segment,chosen_strategy,cumulative_profit,bankroll
20461,1,parity_fixed_odd_t10_mg5,1.0,501.0
20462,1,parity_fixed_odd_t10_mg5,1.0,501.0
20463,1,parity_fixed_odd_t10_mg5,1.0,501.0
20464,1,parity_fixed_odd_t10_mg5,1.0,501.0
20465,1,parity_fixed_odd_t10_mg5,1.0,501.0
20466,1,parity_fixed_odd_t10_mg5,1.0,501.0
20467,1,parity_fixed_odd_t10_mg5,1.0,501.0
20468,1,parity_fixed_odd_t10_mg5,1.0,501.0
20469,1,parity_fixed_odd_t10_mg5,1.0,501.0
20470,1,parity_fixed_odd_t10_mg5,1.0,501.0
20471,1,parity_fixed_odd_t10_mg5,1.0,501.0
20472,1,parity_fixed_odd_t10_mg5,1.0,501.0
20473,1,parity_fixed_odd_t10_mg5,1.0,501.0
20474,1,parity_fixed_odd_t10_mg5,1.0,501.0
20475,1,parity_fixed_odd_t10_mg5,1.0,501.0
20476,1,parity_fixed_odd_t10_mg5,1.0,501.0
20477,1,parity_fixed_odd_t10_mg5,1.0,501.0
20478,1,parity_fixed_odd_t10_mg5,1.0,501.0
20479,1,parity_fixed_odd_t10_mg5,1.0,501.0
20480,1,parity_fixed_odd_t10_mg5,1.0,501.0
20481,1,parity_fixed_odd_t10_mg5,1.0,501.0
20482,1,parity_fixed_odd_t10_mg5,1.0,501.0
20483,1,parity_fixed_odd_t10_mg5,1.0,501.0
20484,1,parity_fixed_odd_t10_mg5,1.0,501.0
20485,1,parity_fixed_odd_t10_mg5,1.0,501.0
20486,1,parity_fixed_odd_t10_mg5,1.0,501.0
20487,1,parity_fixed_odd_t10_mg5,1.0,501.0
20488,1,parity_fixed_odd_t10_mg5,1.0,501.0
20489,1,parity_fixed_odd_t10_mg5,1.0,501.0
20490,1,parity_fixed_odd_t10_mg5,1.0,501.0
20491,1,parity_fixed_odd_t10_mg5,1.0,501.0
20492,1,parity_fixed_odd_t10_mg5,1.0,501.0
20493,1,parity_fixed_odd_t10_mg5,1.0,501.0
20494,1,parity_fixed_odd_t10_mg5,1.0,501.0
20495,1,parity_fixed_odd_t10_mg5,1.0,501.0
20496,1,parity_fixed_odd_t10_mg5,1.0,501.0
20497,1,parity_fixed_odd_t10_mg5,1.0,501.0
20498,1,parity_fixed_odd_t10_mg5,1.0,501.0
20499,1,parity_fixed_odd_t10_mg5,1.0,501.0
20500,1,parity_fixed_odd_t10_mg5,1.0,501.0
20501,1,parity_fixed_odd_t10_mg5,1.0,501.0
20502,1,parity_fixed_odd_t10_mg5,1.0,501.0
20503,1,parity_fixed_odd_t10_mg5,1.0,501.0
20504,1,parity_fixed_odd_t10_mg5,1.0,501.0
20505,1,parity_fixed_odd_t10_mg5,1.0,501.0
20506,1,parity_fixed_odd_t10_mg5,1.0,501.0
20507,1,parity_fixed_odd_t10_mg5,1.0,501.0
20508,1,parity_fixed_odd_t10_mg5,1.0,501.0
20509,1,parity_fixed_odd_t10_mg5,1.0,501.0
20510,1,parity_fixed_odd_t10_mg5,1.0,501.0
20511,1,parity_fixed_odd_t10_mg5,1.0,501.0
20512,1,parity_fixed_odd_t10_mg5,1.0,501.0
20513,1,parity_fixed_odd_t10_mg5,1.0,501.0
20514,1,parity_fixed_odd_t10_mg5,1.0,501.0
20515,1,parity_fixed_odd_t10_mg5,1.0,501.0
20516,1,parity_fixed_odd_t10_mg5,1.0,501.0
20517,1,parity_fixed_odd_t10_mg5,1.0,501.0
20518,1,parity_fixed_odd_t10_mg5,1.0,501.0
20519,1,parity_fixed_odd_t10_mg5,1.0,501.0
20520,1,parity_fixed_odd_t10_mg5,1.0,501.0
20521,1,parity_fixed_odd_t10_mg5,1.0,501.0
20522,1,parity_fixed_odd_t10_mg5,1.0,501.0
20523,1,parity_fixed_odd_t10_mg5,1.0,501.0
20524,1,parity_fixed_odd_t10_mg5,1.0,501.0
20525,1,parity_fixed_odd_t10_mg5,1.0,501.0
20526,1,parity_fixed_odd_t10_mg5,1.0,501.0
20527,1,parity_fixed_odd_t10_mg5,1.0,501.0
20528,1,parity_fixed_odd_t10_mg5,1.0,501.0
20529,1,parity_fixed_odd_t10_mg5,1.0,501.0
20530,1,parity_fixed_odd_t10_mg5,1.0,501.0
20531,1,parity_fixed_odd_t10_mg5,1.0,501.0
20532,1,parity_fixed_odd_t10_mg5,1.0,501.0
20533,1,parity_fixed_odd_t10_mg5,1.0,501.0
20534,1,parity_fixed_odd_t10_mg5,1.0,501.0
20535,1,parity_fixed_odd_t10_mg5,1.0,501.0
20536,1,parity_fixed_odd_t10_mg5,1.0,501.0
20537,1,parity_fixed_odd_t10_mg5,1.0,501.0
20538,1,parity_fixed_odd_t10_mg5,1.0,501.0
20539,1,parity_fixed_odd_t10_mg5,1.0,501.0
20540,1,parity_fixed_odd_t10_mg5,1.0,501.0
20541,1,parity_fixed_odd_t10_mg5,1.0,501.0
20542,1,parity_fixed_odd_t10_mg5,1.0,501.0
20543,1,parity_fixed_odd_t10_mg5,1.0,501.0
20544,1,parity_fixed_odd_t10_mg5,1.0,501.0
20545,1,parity_fixed_odd_t10_mg5,1.0,501.0
20546,1,parity_fixed_odd_t10_mg5,1.0,501.0
20547,1,parity_fixed_odd_t10_mg5,1.0,501.0
20548,1,parity_fixed_odd_t10_mg5,1.0,501.0
20549,1,parity_fixed_odd_t10_mg5,1.0,501.0
20550,1,parity_fixed_odd_t10_mg5,1.0,501.0
20551,1,parity_fixed_odd_t10_mg5,1.0,501.0
20552,1,parity_fixed_odd_t10_mg5,1.0,501.0
20553,1,parity_fixed_odd_t10_mg5,1.0,501.0
20554,1,parity_fixed_odd_t10_mg5,1.0,501.0
20555,1,parity_fixed_odd_t10_mg5,1.0,501.0
20556,1,parity_fixed_odd_t10_mg5,1.0,501.0
20557,1,parity_fixed_odd_t10_mg5,1.0,501.0
20558,1,parity_fixed_odd_t10_mg5,1.0,501.0
20559,1,parity_fixed_odd_t10_mg5,1.0,501.0
20560,1,parity_fixed_odd_t10_mg5,1.0,501.0
20561,1,parity_fixed_odd_t10_mg5,1.0,501.0
20562,1,parity_fixed_odd_t10_mg5,1.0,501.0
20563,1,parity_fixed_odd_t10_mg5,1.0,501.0
20564,1,parity_fixed_odd_t10_mg5,1.0,501.0
20565,1,parity_fixed_odd_t10_mg5,1.0,501.0
20566,1,parity_fixed_odd_t10_mg5,1.0,501.0
20567,1,parity_fixed_odd_t10_mg5,1.0,501.0
20568,1,parity_fixed_odd_t10_mg5,1.0,501.0
20569,1,parity_fixed_odd_t10_mg5,1.0,501.0
20570,1,parity_fixed_odd_t10_mg5,1.0,501.0
20571,1,parity_fixed_odd_t10_mg5,1.0,501.0
20572,1,parity_fixed_odd_t10_mg5,1.0,501.0
20573,1,parity_fixed_odd_t10_mg5,1.0,501.0
20574,1,parity_fixed_odd_t10_mg5,1.0,501.0
20575,1,parity_fixed_odd_t10_mg5,1.0,501.0
20576,1,parity_fixed_odd_t10_mg5,1.0,501.0
20577,1,parity_fixed_odd_t10_mg5,1.0,501.0
20578,1,parity_fixed_odd_t10_mg5,1.0,501.0
20579,1,parity_fixed_odd_t10_mg5,1.0,501.0
20580,1,parity_fixed_odd_t10_mg5,1.0,501.0
20581,1,parity_fixed_odd_t10_mg5,1.0,501.0
20582,1,parity_fixed_odd_t10_mg5,1.0,501.0
20583,1,parity_fixed_odd_t10_mg5,1.0,501.0
20584,1,parity_fixed_odd_t10_mg5,1.0,501.0
20585,1,parity_fixed_odd_t10_mg5,1.0,501.0
20586,1,parity_fixed_odd_t10_mg5,1.0,501.0
20587,1,parity_fixed_odd_t10_mg5,1.0,501.0
20588,1,parity_fixed_odd_t10_mg5,1.0,501.0
20589,1,parity_fixed_odd_t10_mg5,1.0,501.0
20590,1,parity_fixed_odd_t10_mg5,1.0,501.0
20591,1,parity_fixed_odd_t10_mg5,1.0,501.0
20592,1,parity_fixed_odd_t10_mg5,1.0,501.0
20593,1,parity_fixed_odd_t10_mg5,1.0,501.0
20594,1,parity_fixed_odd_t10_mg5,1.0,501.0
20595,1,parity_fixed_odd_t10_mg5,1.0,501.0
20596,1,parity_fixed_odd_t10_mg5,1.0,501.0
20597,1,parity_fixed_odd_t10_mg5,1.0,501.0
20598,1,parity_fixed_odd_t10_mg5,1.0,501.0
20599,1,parity_fixed_odd_t10_mg5,1.0,501.0
20600,1,parity_fixed_odd_t10_mg5,1.0,501.0
20601,1,parity_fixed_odd_t10_mg5,1.0,501.0
20602,1,parity_fixed_odd_t10_mg5,1.0,501.0
20603,1,parity_fixed_odd_t10_mg5,1.0,501.0
20604,1,parity_fixed_odd_t10_mg5,1.0,501.0
20605,1,parity_fixed_odd_t10_mg5,1.0,501.0
20606,1,parity_fixed_odd_t10_mg5,1.0,501.0
20607,1,parity_fixed_odd_t10_mg5,1.0,501.0
20608,1,parity_fixed_odd_t10_mg5,1.0,501.0
20609,1,parity_fixed_odd_t10_mg5,1.0,501.0
20610,1,parity_fixed_odd_t10_mg5,1.0,501.0
20611,1,parity_fixed_odd_t10_mg5,1.0,501.0
20612,1,parity_fixed_odd_t10_mg5,1.0,501.0
20613,1,parity_fixed_odd_t10_mg5,1.0,501.0
20614,1,parity_fixed_odd_t10_mg5,1.0,501.0
20615,1,parity_fixed_odd_t10_mg5,1.0,501.0
20616,1,parity_fixed_odd_t10_mg5,1.0,501.0
20617,1,parity_fixed_odd_t10_mg5,1.0,501.0
20618,1,parity_fixed_odd_t10_mg5,1.0,501.0
20619,1,parity_fixed_odd_t10_mg5,1.0,501.0
20620,1,parity_fixed_odd_t10_mg5,1.0,501.0
20621,1,parity_fixed_odd_t10_mg5,1.0,501.0
20622,1,parity_fixed_odd_t10_mg5,1.0,501.0
20623,1,parity_fixed_odd_t10_mg5,1.0,501.0
20624,1,parity_fixed_odd_t10_mg5,1.0,501.0
20625,1,parity_fixed_odd_t10_mg5,1.0,501.0
20626,1,parity_fixed_odd_t10_mg5,1.0,501.0
20627,1,parity_fixed_odd_t10_mg5,1.0,501.0
20628,1,parity_fixed_odd_t10_mg5,1.0,501.0
20629,1,parity_fixed_odd_t10_mg5,1.0,501.0
20630,1,parity_fixed_odd_t10_mg5,1.0,501.0
20631,1,parity_fixed_odd_t10_mg5,1.0,501.0
20632,1,parity_fixed_odd_t10_mg5,1.0,501.0
20633,1,parity_fixed_odd_t10_mg5,1.0,501.0
20634,1,parity_fixed_odd_t10_mg5,1.0,501.0
20635,1,parity_fixed_odd_t10_mg5,1.0,501.0
20636,1,parity_fixed_odd_t10_mg5,1.0,501.0
20637,1,parity_fixed_odd_t10_mg5,1.0,501.0
20638,1,parity_fixed_odd_t10_mg5,1.0,501.0
20639,1,parity_fixed_odd_t10_mg5,1.0,501.0
20640,1,parity_fixed_odd_t10_mg5,1.0,501.0
20641,1,parity_fixed_odd_t10_mg5,1.0,501.0
20642,1,parity_fixed_odd_t10_mg5,1.0,501.0
20643,1,parity_fixed_odd_t10_mg5,1.0,501.0
20644,1,parity_fixed_odd_t10_mg5,1.0,501.0
20645,1,parity_fixed_odd_t10_mg5,1.0,501.0
20646,1,parity_fixed_odd_t10_mg5,1.0,501.0
20647,1,parity_fixed_odd_t10_mg5,1.0,501.0
20648,1,parity_fixed_odd_t10_mg5,1.0,501.0
20649,1,parity_fixed_odd_t10_mg5,1.0,501.0
20650,1,parity_fixed_odd_t10_mg5,1.0,501.0
20651,1,parity_fixed_odd_t10_mg5,1.0,501.0
20652,1,parity_fixed_odd_t10_mg5,1.0,501.0
20653,1,parity_fixed_odd_t10_mg5,1.0,501.0
20654,1,parity_fixed_odd_t10_mg5,1.0,501.0
20655,1,parity_fixed_odd_t10_mg5,1.0,501.0
20656,1,parity_fixed_odd_t10_mg5,1.0,501.0
20657,1,parity_fixed_odd_t10_mg5,1.0,501.0
20658,1,parity_fixed_odd_t10_mg5,1.0,501.0
20659,1,parity_fixed_odd_t10_mg5,1.0,501.0
20660,1,parity_fixed_odd_t10_mg5,1.0,501.0
20661,1,parity_fixed_odd_t10_mg5,1.0,501.0
20662,1,parity_fixed_odd_t10_mg5,1.0,501.0
20663,1,parity_fixed_odd_t10_mg5,1.0,501.0
20664,1,parity_fixed_odd_t10_mg5,1.0,501.0
20665,1,parity_fixed_odd_t10_mg5,1.0,501.0
20666,1,parity_fixed_odd_t10_mg5,1.0,501.0
20667,1,parity_fixed_odd_t10_mg5,1.0,501.0
20668,1,parity_fixed_odd_t10_mg5,1.0,501.0
20669,1,parity_fixed_odd_t10_mg5,1.0,501.0
20670,1,parity_fixed_odd_t10_mg5,1.0,501.0
20671,1,parity_fixed_odd_t10_mg5,1.0,501.0
20672,1,parity_fixed_odd_t10_mg5,1.0,501.0
20673,1,parity_fixed_odd_t10_mg5,1.0,501.0
20674,1,parity_fixed_odd_t10_mg5,1.0,501.0
20675,1,parity_fixed_odd_t10_mg5,1.0,501.0
20676,1,parity_fixed_odd_t10_mg5,1.0,501.0
20677,1,parity_fixed_odd_t10_mg5,1.0,501.0
20678,1,parity_fixed_odd_t10_mg5,1.0,501.0
20679,1,parity_fixed_odd_t10_mg5,1.0,501.0
20680,1,parity_fixed_odd_t10_mg5,1.0,501.0
20681,1,parity_fixed_odd_t10_mg5,1.0,501.0
20682,1,parity_fixed_odd_t10_mg5,1.0,501.0
20683,1,parity_fixed_odd_t10_mg5,1.0,501.0
20684,1,parity_fixed_odd_t10_mg5,1.0,501.0
20685,1,parity_fixed_odd_t10_mg5,1.0,501.0
20686,1,parity_fixed_odd_t10_mg5,1.0,501.0
20687,1,parity_fixed_odd_t10_mg5,1.0,501.0
20688,1,parity_fixed_odd_t10_mg5,1.0,501.0
20689,1,parity_fixed_odd_t10_mg5,1.0,501.0
20690,1,parity_fixed_odd_t10_mg5,1.0,501.0
20691,1,parity_fixed_odd_t10_mg5,1.0,501.0
20692,1,parity_fixed_odd_t10_mg5,1.0,501.0
20693,1,parity_fixed_odd_t10_mg5,1.0,501.0
20694,1,parity_fixed_odd_t10_mg5,1.0,501.0
20695,1,parity_fixed_odd_t10_mg5,1.0,501.0
20696,1,parity_fixed_odd_t10_mg5,1.0,501.0
20697,1,parity_fixed_odd_t10_mg5,1.0,501.0
20698,1,parity_fixed_odd_t10_mg5,1.0,501.0
20699,1,parity_fixed_odd_t10_mg5,1.0,501.0
20700,1,parity_fixed_odd_t10_mg5,1.0,501.0
20701,1,parity_fixed_odd_t10_mg5,1.0,501.0
20702,1,parity_fixed_odd_t10_mg5,1.0,501.0
20703,1,parity_fixed_odd_t10_mg5,1.0,501.0
20704,1,parity_fixed_odd_t10_mg5,1.0,501.0
20705,1,parity_fixed_odd_t10_mg5,1.0,501.0
20706,1,parity_fixed_odd_t10_mg5,1.0,501.0
20707,1,parity_fixed_odd_t10_mg5,1.0,501.0
20708,1,parity_fixed_odd_t10_mg5,1.0,501.0
20709,1,parity_fixed_odd_t10_mg5,1.0,501.0
20710,1,parity_fixed_odd_t10_mg5,1.0,501.0
20711,1,parity_fixed_odd_t10_mg5,1.0,501.0
20712,1,parity_fixed_odd_t10_mg5,1.0,501.0
20713,1,parity_fixed_odd_t10_mg5,1.0,501.0
20714,1,parity_fixed_odd_t10_mg5,1.0,501.0
20715,1,parity_fixed_odd_t10_mg5,1.0,501.0
20716,1,parity_fixed_odd_t10_mg5,1.0,501.0
20717,1,parity_fixed_odd_t10_mg5,1.0,501.0
20718,1,parity_fixed_odd_t10_mg5,1.0,501.0
20719,1,parity_fixed_odd_t10_mg5,1.0,501.0
20720,1,parity_fixed_odd_t10_mg5,1.0,501.0
20721,1,parity_fixed_odd_t10_mg5,1.0,501.0
20722,1,parity_fixed_odd_t10_mg5,1.0,501.0
20723,1,parity_fixed_odd_t10_mg5,1.0,501.0
20724,1,parity_fixed_odd_t10_mg5,1.0,501.0
20725,1,parity_fixed_odd_t10_mg5,1.0,501.0
20726,1,parity_fixed_odd_t10_mg5,1.0,501.0
20727,1,parity_fixed_odd_t10_mg5,1.0,501.0
20728,1,parity_fixed_odd_t10_mg5,1.0,501.0
20729,1,parity_fixed_odd_t10_mg5,1.0,501.0
20730,1,parity_fixed_odd_t10_mg5,1.0,501.0
20731,1,parity_fixed_odd_t10_mg5,1.0,501.0
20732,1,parity_fixed_odd_t10_mg5,1.0,501.0
20733,1,parity_fixed_odd_t10_mg5,1.0,501.0
20734,1,parity_fixed_odd_t10_mg5,1.0,501.0
20735,1,parity_fixed_odd_t10_mg5,1.0,501.0
20736,1,parity_fixed_odd_t10_mg5,1.0,501.0
20737,1,parity_fixed_odd_t10_mg5,1.0,501.0
20738,1,parity_fixed_odd_t10_mg5,1.0,501.0
20739,1,parity_fixed_odd_t10_mg5,1.0,501.0
20740,1,parity_fixed_odd_t10_mg5,1.0,501.0
20741,1,parity_fixed_odd_t10_mg5,1.0,501.0
20742,1,parity_fixed_odd_t10_mg5,1.0,501.0
20743,1,parity_fixed_odd_t10_mg5,1.0,501.0
20744,1,parity_fixed_odd_t10_mg5,1.0,501.0
20745,1,parity_fixed_odd_t10_mg5,1.0,501.0
20746,1,parity_fixed_odd_t10_mg5,1.0,501.0
20747,1,parity_fixed_odd_t10_mg5,1.0,501.0
20748,1,parity_fixed_odd_t10_mg5,1.0,501.0
20749,1,parity_fixed_odd_t10_mg5,1.0,501.0
20750,1,parity_fixed_odd_t10_mg5,1.0,501.0
20751,1,parity_fixed_odd_t10_mg5,1.0,501.0
20752,1,parity_fixed_odd_t10_mg5,1.0,501.0
20753,1,parity_fixed_odd_t10_mg5,1.0,501.0
20754,1,parity_fixed_odd_t10_mg5,1.0,501.0
20755,1,parity_fixed_odd_t10_mg5,1.0,501.0
20756,1,parity_fixed_odd_t10_mg5,1.0,501.0
20757,1,parity_fixed_odd_t10_mg5,1.0,501.0
20758,1,parity_fixed_odd_t10_mg5,1.0,501.0
20759,1,parity_fixed_odd_t10_mg5,1.0,501.0
20760,1,parity_fixed_odd_t10_mg5,1.0,501.0
20761,1,parity_fixed_odd_t10_mg5,1.0,501.0
20762,1,parity_fixed_odd_t10_mg5,1.0,501.0
20763,1,parity_fixed_odd_t10_mg5,1.0,501.0
20764,1,parity_fixed_odd_t10_mg5,1.0,501.0
20765,1,parity_fixed_odd_t10_mg5,1.0,501.0
20766,1,parity_fixed_odd_t10_mg5,1.0,501.0
20767,1,parity_fixed_odd_t10_mg5,1.0,501.0
20768,1,parity_fixed_odd_t10_mg5,1.0,501.0
20769,1,parity_fixed_odd_t10_mg5,1.0,501.0
20770,1,parity_fixed_odd_t10_mg5,1.0,501.0
20771,1,parity_fixed_odd_t10_mg5,1.0,501.0
20772,1,parity_fixed_odd_t10_mg5,1.0,501.0
20773,1,parity_fixed_odd_t10_mg5,1.0,501.0
20774,1,parity_fixed_odd_t10_mg5,1.0,501.0
20775,1,parity_fixed_odd_t10_mg5,1.0,501.0
20776,1,parity_fixed_odd_t10_mg5,1.0,501.0
20777,1,parity_fixed_odd_t10_mg5,1.0,501.0
20778,1,parity_fixed_odd_t10_mg5,1.0,501.0
20779,1,parity_fixed_odd_t10_mg5,1.0,501.0
20780,1,parity_fixed_odd_t10_mg5,0.0,500.0
20781,1,parity_fixed_odd_t10_mg5,-2.0,498.0
20782,1,parity_fixed_odd_t10_mg5,2.0,502.0
20783,1,parity_fixed_odd_t10_mg5,2.0,502.0
20784,1,parity_fixed_odd_t10_mg5,2.0,502.0
20785,1,parity_fixed_odd_t10_mg5,2.0,502.0
20786,1,parity_fixed_odd_t10_mg5,2.0,502.0
20787,1,parity_fixed_odd_t10_mg5,2.0,502.0
20788,1,parity_fixed_odd_t10_mg5,2.0,502.0
20789,1,parity_fixed_odd_t10_mg5,2.0,502.0
20790,1,parity_fixed_odd_t10_mg5,2.0,502.0
20791,1,parity_fixed_odd_t10_mg5,2.0,502.0
20792,1,parity_fixed_odd_t10_mg5,2.0,502.0
20793,1,parity_fixed_odd_t10_mg5,2.0,502.0
20794,1,parity_fixed_odd_t10_mg5,2.0,502.0
20795,1,parity_fixed_odd_t10_mg5,2.0,502.0
20796,1,parity_fixed_odd_t10_mg5,2.0,502.0
20797,1,parity_fixed_odd_t10_mg5,2.0,502.0
20798,1,parity_fixed_odd_t10_mg5,2.0,502.0
20799,1,parity_fixed_odd_t10_mg5,2.0,502.0
20800,1,parity_fixed_odd_t10_mg5,2.0,502.0
20801,1,parity_fixed_odd_t10_mg5,2.0,502.0
20802,1,parity_fixed_odd_t10_mg5,2.0,502.0
20803,1,parity_fixed_odd_t10_mg5,2.0,502.0
20804,1,parity_fixed_odd_t10_mg5,2.0,502.0
20805,1,parity_fixed_odd_t10_mg5,2.0,502.0
20806,1,parity_fixed_odd_t10_mg5,2.0,502.0
20807,1,parity_fixed_odd_t10_mg5,2.0,502.0
20808,1,parity_fixed_odd_t10_mg5,2.0,502.0
20809,1,parity_fixed_odd_t10_mg5,2.0,502.0
20810,1,parity_fixed_odd_t10_mg5,2.0,502.0
20811,1,parity_fixed_odd_t10_mg5,2.0,502.0
20812,1,parity_fixed_odd_t10_mg5,2.0,502.0
20813,1,parity_fixed_odd_t10_mg5,2.0,502.0
20814,1,parity_fixed_odd_t10_mg5,2.0,502.0
20815,1,parity_fixed_odd_t10_mg5,2.0,502.0
20816,1,parity_fixed_odd_t10_mg5,2.0,502.0
20817,1,parity_fixed_odd_t10_mg5,2.0,502.0
20818,1,parity_fixed_odd_t10_mg5,2.0,502.0
20819,1,parity_fixed_odd_t10_mg5,2.0,502.0
20820,1,parity_fixed_odd_t10_mg5,2.0,502.0
20821,1,parity_fixed_odd_t10_mg5,2.0,502.0
20822,1,parity_fixed_odd_t10_mg5,2.0,502.0
20823,1,parity_fixed_odd_t10_mg5,2.0,502.0
20824,1,parity_fixed_odd_t10_mg5,2.0,502.0
20825,1,parity_fixed_odd_t10_mg5,2.0,502.0
20826,1,parity_fixed_odd_t10_mg5,2.0,502.0
20827,1,parity_fixed_odd_t10_mg5,2.0,502.0
20828,1,parity_fixed_odd_t10_mg5,2.0,502.0
20829,1,parity_fixed_odd_t10_mg5,2.0,502.0
20830,1,parity_fixed_odd_t10_mg5,2.0,502.0
20831,1,parity_fixed_odd_t10_mg5,2.0,502.0
20832,1,parity_fixed_odd_t10_mg5,2.0,502.0
20833,1,parity_fixed_odd_t10_mg5,2.0,502.0
20834,1,parity_fixed_odd_t10_mg5,2.0,502.0
20835,1,parity_fixed_odd_t10_mg5,2.0,502.0
20836,1,parity_fixed_odd_t10_mg5,2.0,502.0
20837,1,parity_fixed_odd_t10_mg5,2.0,502.0
20838,1,parity_fixed_odd_t10_mg5,2.0,502.0
20839,1,parity_fixed_odd_t10_mg5,2.0,502.0
20840,1,parity_fixed_odd_t10_mg5,2.0,502.0
20841,1,parity_fixed_odd_t10_mg5,2.0,502.0
20842,1,parity_fixed_odd_t10_mg5,2.0,502.0
20843,1,parity_fixed_odd_t10_mg5,2.0,502.0
20844,1,parity_fixed_odd_t10_mg5,2.0,502.0
20845,1,parity_fixed_odd_t10_mg5,2.0,502.0
20846,1,parity_fixed_odd_t10_mg5,2.0,502.0
20847,1,parity_fixed_odd_t10_mg5,2.0,502.0
20848,1,parity_fixed_odd_t10_mg5,2.0,502.0
20849,1,parity_fixed_odd_t10_mg5,2.0,502.0
20850,1,parity_fixed_odd_t10_mg5,2.0,502.0
20851,1,parity_fixed_odd_t10_mg5,2.0,502.0
20852,1,parity_fixed_odd_t10_mg5,2.0,502.0
20853,1,parity_fixed_odd_t10_mg5,2.0,502.0
20854,1,parity_fixed_odd_t10_mg5,2.0,502.0
20855,1,parity_fixed_odd_t10_mg5,2.0,502.0
20856,1,parity_fixed_odd_t10_mg5,2.0,502.0
20857,1,parity_fixed_odd_t10_mg5,2.0,502.0
20858,1,parity_fixed_odd_t10_mg5,2.0,502.0
20859,1,parity_fixed_odd_t10_mg5,2.0,502.0
20860,1,parity_fixed_odd_t10_mg5,2.0,502.0
20861,1,parity_fixed_odd_t10_mg5,2.0,502.0
20862,1,parity_fixed_odd_t10_mg5,2.0,502.0
20863,1,parity_fixed_odd_t10_mg5,2.0,502.0
20864,1,parity_fixed_odd_t10_mg5,2.0,502.0
20865,1,parity_fixed_odd_t10_mg5,2.0,502.0
20866,1,parity_fixed_odd_t10_mg5,2.0,502.0
20867,1,parity_fixed_odd_t10_mg5,2.0,502.0
20868,1,parity_fixed_odd_t10_mg5,2.0,502.0
20869,1,parity_fixed_odd_t10_mg5,2.0,502.0
20870,1,parity_fixed_odd_t10_mg5,2.0,502.0
20871,1,parity_fixed_odd_t10_mg5,2.0,502.0
20872,1,parity_fixed_odd_t10_mg5,2.0,502.0
20873,1,parity_fixed_odd_t10_mg5,2.0,502.0
20874,1,parity_fixed_odd_t10_mg5,2.0,502.0
20875,1,parity_fixed_odd_t10_mg5,2.0,502.0
20876,1,parity_fixed_odd_t10_mg5,2.0,502.0
20877,1,parity_fixed_odd_t10_mg5,2.0,502.0
20878,1,parity_fixed_odd_t10_mg5,2.0,502.0
20879,1,parity_fixed_odd_t10_mg5,2.0,502.0
20880,1,parity_fixed_odd_t10_mg5,2.0,502.0
20881,1,parity_fixed_odd_t10_mg5,2.0,502.0
20882,1,parity_fixed_odd_t10_mg5,2.0,502.0
20883,1,parity_fixed_odd_t10_mg5,2.0,502.0
20884,1,parity_fixed_odd_t10_mg5,2.0,502.0
20885,1,parity_fixed_odd_t10_mg5,2.0,502.0
20886,1,parity_fixed_odd_t10_mg5,2.0,502.0
20887,1,parity_fixed_odd_t10_mg5,2.0,502.0
20888,1,parity_fixed_odd_t10_mg5,2.0,502.0
20889,1,parity_fixed_odd_t10_mg5,2.0,502.0
20890,1,parity_fixed_odd_t10_mg5,2.0,502.0
20891,1,parity_fixed_odd_t10_mg5,2.0,502.0
20892,1,parity_fixed_odd_t10_mg5,2.0,502.0
20893,1,parity_fixed_odd_t10_mg5,2.0,502.0
20894,1,parity_fixed_odd_t10_mg5,2.0,502.0
20895,1,parity_fixed_odd_t10_mg5,2.0,502.0
20896,1,parity_fixed_odd_t10_mg5,2.0,502.0
20897,1,parity_fixed_odd_t10_mg5,2.0,502.0
20898,1,parity_fixed_odd_t10_mg5,2.0,502.0
20899,1,parity_fixed_odd_t10_mg5,2.0,502.0
20900,1,parity_fixed_odd_t10_mg5,2.0,502.0
20901,1,parity_fixed_odd_t10_mg5,2.0,502.0
20902,1,parity_fixed_odd_t10_mg5,2.0,502.0
20903,1,parity_fixed_odd_t10_mg5,2.0,502.0
20904,1,parity_fixed_odd_t10_mg5,2.0,502.0
20905,1,parity_fixed_odd_t10_mg5,2.0,502.0
20906,1,parity_fixed_odd_t10_mg5,2.0,502.0
20907,1,parity_fixed_odd_t10_mg5,2.0,502.0
20908,1,parity_fixed_odd_t10_mg5,2.0,502.0
20909,1,parity_fixed_odd_t10_mg5,2.0,502.0
20910,1,parity_fixed_odd_t10_mg5,2.0,502.0
20911,1,parity_fixed_odd_t10_mg5,2.0,502.0
20912,1,parity_fixed_odd_t10_mg5,2.0,502.0
20913,1,parity_fixed_odd_t10_mg5,2.0,502.0
20914,1,parity_fixed_odd_t10_mg5,2.0,502.0
20915,1,parity_fixed_odd_t10_mg5,2.0,502.0
20916,1,parity_fixed_odd_t10_mg5,2.0,502.0
20917,1,parity_fixed_odd_t10_mg5,2.0,502.0
20918,1,parity_fixed_odd_t10_mg5,2.0,502.0
20919,1,parity_fixed_odd_t10_mg5,2.0,502.0
20920,1,parity_fixed_odd_t10_mg5,2.0,502.0
20921,1,parity_fixed_odd_t10_mg5,2.0,502.0
20922,1,parity_fixed_odd_t10_mg5,2.0,502.0
20923,1,parity_fixed_odd_t10_mg5,2.0,502.0
20924,1,parity_fixed_odd_t10_mg5,2.0,502.0
20925,1,parity_fixed_odd_t10_mg5,2.0,502.0
