draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
6067,-1141.99,-976.396,-936.73,-961.34,-948.112,-922.486,-876.204,-883.664,-769.612,-873.784,-927.72,-891.554,-1709.548,-1867.59,-1900.248,-1809.252,-1859.306,-1890.104,-1917.964,-1323.112,-619.252,-613.96,-567.076,-602.108
6068,-1142.13,-976.55,-936.985,-961.67,-948.452,-922.76,-876.49,-883.992,-769.97,-874.16,-928.05,-891.874,-1709.81,-1867.955,-1900.822,-1809.852,-1859.62,-1890.89,-1918.792,-1323.97,-619.296,-614.064,-567.28,-602.256
6069,-1142.42,-976.798,-937.37,-962.038,-948.892,-923.166,-876.862,-884.432,-770.382,-874.54,-928.384,-892.156,-1710.214,-1868.61,-1901.562,-1810.792,-1860.526,-1891.762,-1919.732,-1324.882,-619.324,-614.22,-567.412,-602.34
6070,-1142.665,-976.966,-937.485,-961.944,-947.432,-920.228,-876.888,-884.544,-770.53,-874.768,-928.504,-892.374,-1710.538,-1868.855,-1901.616,-1809.592,-1857.628,-1890.488,-1920.344,-1325.53,-619.348,-614.392,-567.52,-602.456
6071,-1142.815,-977.062,-937.6,-962.214,-947.728,-920.54,-877.116,-884.896,-770.85,-875.028,-928.754,-892.672,-1710.726,-1869.0,-1901.97,-1810.028,-1858.44,-1891.216,-1921.196,-1326.35,-619.48,-614.424,-567.692,-602.476
6072,-1143.04,-977.23,-937.695,-962.528,-947.944,-920.672,-877.34,-885.216,-771.18,-875.316,-928.992,-892.968,-1711.05,-1869.285,-1902.464,-1810.144,-1858.152,-1891.94,-1922.016,-1327.18,-619.584,-614.536,-567.76,-602.656
6073,-1143.23,-977.38,-937.85,-962.808,-948.188,-920.846,-877.586,-885.476,-771.466,-875.528,-928.726,-892.686,-1711.32,-1869.55,-1902.796,-1810.408,-1858.366,-1892.686,-1922.776,-1327.966,-619.696,-614.608,-567.892,-602.756
6074,-1143.445,-977.57,-937.995,-962.91,-948.456,-921.138,-877.922,-885.888,-771.878,-875.84,-929.004,-892.98,-1711.61,-1869.885,-1903.078,-1810.816,-1859.158,-1893.522,-1923.688,-1328.878,-619.816,-614.7,-567.968,-602.808
6075,-1143.7,-977.782,-938.16,-963.022,-948.772,-921.464,-878.166,-886.204,-772.216,-876.216,-929.378,-893.304,-1711.986,-1870.18,-1903.338,-1811.272,-1859.984,-1894.266,-1924.504,-1329.716,-619.956,-614.78,-568.028,-603.036
6076,-1143.94,-977.976,-938.45,-963.342,-949.028,-921.814,-878.44,-886.544,-772.544,-876.428,-929.642,-893.588,-1712.328,-1870.65,-1903.774,-1811.548,-1860.834,-1895.04,-1925.344,-1330.544,-620.064,-614.904,-568.064,-603.2
6077,-1144.095,-978.112,-938.495,-963.606,-949.176,-921.778,-878.518,-886.712,-772.398,-876.492,-929.782,-893.71,-1712.596,-1870.785,-1904.058,-1811.476,-1859.918,-1895.618,-1926.012,-1330.898,-620.152,-614.964,-568.268,-603.316
6078,-1144.295,-978.322,-938.715,-963.906,-949.38,-921.882,-878.704,-886.992,-772.672,-876.74,-929.968,-893.898,-1712.966,-1871.145,-1904.474,-1811.58,-1859.602,-1896.304,-1926.792,-1331.672,-620.272,-615.048,-568.36,-603.368
6079,-1144.45,-978.498,-938.83,-963.992,-949.652,-922.168,-878.872,-887.204,-772.938,-876.996,-930.274,-894.23,-1713.254,-1871.39,-1904.676,-1811.992,-1860.388,-1896.972,-1927.504,-1332.438,-620.328,-615.192,-568.46,-603.5
6080,-1144.68,-978.684,-939.025,-964.306,-950.004,-922.538,-879.172,-887.54,-773.288,-877.368,-930.604,-894.52,-1713.612,-1871.775,-1905.202,-1812.724,-1861.258,-1897.772,-1928.34,-1333.288,-620.492,-615.272,-568.472,-603.616
6081,-1144.89,-978.89,-939.28,-964.618,-950.344,-922.894,-879.452,-887.876,-773.492,-877.572,-930.726,-894.678,-1713.91,-1872.14,-1905.726,-1813.324,-1862.114,-1898.552,-1929.176,-1333.992,-620.552,-615.38,-568.636,-603.7
6082,-1145.1,-979.03,-939.37,-964.514,-950.58,-923.184,-879.65,-888.16,-773.74,-877.708,-930.986,-894.998,-1714.17,-1872.31,-1905.706,-1813.58,-1862.904,-1899.25,-1929.96,-1334.74,-620.68,-615.472,-568.696,-603.864
6083,-1145.32,-979.188,-939.46,-964.432,-950.888,-923.52,-879.926,-888.488,-774.024,-877.984,-931.27,-895.252,-1714.444,-1872.58,-1905.836,-1814.148,-1863.74,-1900.026,-1930.788,-1335.524,-620.78,-615.572,-568.796,-603.964
6084,-1145.51,-979.344,-939.59,-964.736,-951.128,-923.66,-880.124,-888.7,-773.988,-877.236,-931.1,-895.268,-1714.692,-1872.87,-1906.352,-1814.408,-1863.46,-1900.724,-1931.5,-1335.988,-620.868,-615.68,-568.904,-603.92
6085,-1145.7,-979.494,-939.81,-964.874,-951.444,-923.856,-880.23,-888.964,-773.98,-876.564,-930.982,-895.352,-1715.022,-1873.23,-1906.734,-1814.864,-1863.236,-1899.53,-1932.264,-1336.48,-620.952,-615.848,-568.9,-603.924
6086,-1145.925,-979.648,-939.93,-964.978,-951.676,-924.06,-880.35,-889.04,-773.482,-876.532,-931.07,-895.032,-1715.324,-1873.49,-1907.018,-1815.116,-1863.48,-1900.15,-1932.84,-1336.482,-621.056,-615.94,-569.008,-604.152
6087,-1146.2,-979.862,-940.23,-965.334,-952.056,-924.328,-880.658,-889.428,-773.86,-876.952,-931.462,-895.424,-1715.646,-1873.99,-1907.682,-1815.876,-1863.788,-1900.958,-1933.728,-1337.36,-621.192,-616.088,-568.94,-604.252
6088,-1146.365,-979.988,-940.35,-965.446,-952.376,-924.692,-880.986,-889.792,-774.224,-877.3,-931.836,-895.782,-1715.884,-1874.25,-1907.942,-1816.456,-1864.652,-1901.786,-1934.592,-1338.224,-621.276,-616.18,-569.088,-604.304
6089,-1146.51,-980.118,-940.49,-965.57,-951.752,-924.832,-881.106,-890.028,-774.512,-877.488,-932.016,-896.058,-1716.094,-1874.57,-1908.246,-1815.852,-1864.372,-1900.606,-1935.328,-1339.012,-621.428,-616.252,-569.14,-604.452
6090,-1146.72,-980.292,-940.59,-965.862,-951.904,-925.122,-881.302,-890.276,-774.772,-877.628,-932.21,-896.132,-1716.336,-1874.77,-1908.654,-1815.664,-1865.162,-1901.302,-1936.076,-1339.772,-621.564,-616.364,-569.144,-604.744
6091,-1146.87,-980.438,-940.77,-965.794,-951.368,-925.388,-881.534,-890.532,-775.056,-877.796,-932.324,-896.336,-1716.554,-1875.11,-1908.894,-1815.508,-1865.468,-1902.034,-1936.832,-1340.556,-621.692,-616.464,-569.188,-604.908
6092,-1147.075,-980.672,-941.07,-966.11,-951.72,-925.79,-881.896,-890.944,-775.468,-878.216,-932.728,-896.734,-1716.896,-1875.61,-1909.518,-1816.12,-1866.37,-1902.896,-1937.744,-1341.468,-621.784,-616.552,-569.328,-605.04
6093,-1147.24,-980.846,-941.135,-965.97,-950.996,-925.654,-882.026,-891.044,-775.664,-878.192,-932.688,-896.39,-1717.198,-1875.805,-1909.334,-1815.296,-1864.894,-1903.526,-1938.344,-1342.164,-621.868,-616.688,-569.388,-605.172
6094,-1147.44,-980.99,-941.255,-966.272,-951.324,-925.9,-882.3,-891.34,-775.91,-878.392,-932.918,-896.662,-1717.49,-1876.065,-1909.816,-1816.004,-1865.18,-1904.3,-1939.14,-1342.91,-621.952,-616.812,-569.472,-605.112
6095,-1147.62,-981.086,-941.415,-966.38,-950.792,-926.086,-882.544,-891.688,-776.286,-878.748,-933.322,-897.088,-1717.718,-1876.245,-1910.168,-1815.852,-1864.946,-1905.044,-1939.988,-1343.786,-622.032,-616.916,-569.604,-605.244
6096,-1147.8,-981.26,-941.66,-966.702,-951.1,-926.404,-882.83,-891.972,-776.59,-879.036,-933.612,-897.414,-1717.94,-1876.58,-1910.702,-1816.3,-1865.764,-1905.83,-1940.772,-1344.59,-622.132,-617.04,-569.656,-605.168
6097,-1148.025,-981.44,-941.76,-966.82,-951.428,-926.756,-883.026,-892.204,-776.834,-879.172,-933.828,-897.662,-1718.22,-1876.88,-1910.968,-1816.888,-1866.616,-1906.526,-1941.504,-1345.334,-622.296,-617.1,-569.708,-605.332
6098,-1148.19,-981.612,-942.025,-967.138,-951.724,-927.072,-883.236,-892.476,-777.156,-879.564,-934.216,-898.06,-1718.476,-1877.275,-1911.498,-1817.324,-1867.432,-1907.236,-1942.276,-1346.156,-622.452,-617.148,-569.8,-605.4
6099,-1148.35,-981.768,-942.275,-967.47,-952.104,-927.438,-883.526,-892.828,-777.512,-879.924,-934.484,-898.438,-1718.744,-1877.725,-1912.106,-1818.084,-1868.298,-1908.026,-1943.128,-1347.012,-622.544,-617.208,-569.996,-605.404
6100,-1148.55,-981.938,-942.5,-967.794,-952.376,-927.766,-883.768,-893.06,-777.698,-880.128,-934.704,-898.466,-1719.054,-1878.2,-1912.61,-1818.376,-1869.126,-1908.768,-1943.86,-1347.698,-622.604,-617.384,-570.024,-605.52
6101,-1148.78,-982.072,-942.685,-968.08,-952.692,-928.094,-884.048,-893.416,-778.074,-880.44,-935.004,-898.752,-1719.356,-1878.455,-1913.012,-1818.952,-1869.954,-1909.548,-1944.716,-1348.574,-622.72,-617.432,-570.196,-605.732
6102,-1148.875,-982.176,-942.6,-968.126,-952.076,-928.266,-884.16,-893.56,-778.252,-880.688,-935.204,-898.746,-1719.508,-1878.5,-1912.982,-1818.596,-1870.166,-1910.16,-1945.36,-1349.252,-622.792,-617.576,-570.264,-605.832
6103,-1149.05,-982.3,-942.63,-968.196,-952.224,-928.508,-884.392,-893.88,-778.594,-881.012,-935.502,-899.038,-1719.78,-1878.59,-1913.136,-1818.524,-1870.908,-1910.892,-1946.18,-1350.094,-622.968,-617.644,-570.276,-605.964
6104,-1149.23,-982.404,-942.795,-968.482,-952.508,-928.728,-884.636,-894.108,-778.834,-881.24,-935.646,-899.322,-1720.012,-1878.885,-1913.538,-1818.948,-1871.168,-1911.636,-1946.908,-1350.834,-623.052,-617.792,-570.312,-606.064
6105,-1149.49,-982.566,-943.03,-968.812,-952.892,-929.09,-884.986,-894.476,-779.168,-881.548,-935.902,-899.664,-1720.338,-1879.29,-1914.112,-1819.712,-1872.03,-1912.486,-1947.776,-1351.668,-623.144,-617.884,-570.444,-606.212
6106,-1149.645,-982.774,-943.265,-969.124,-953.224,-929.188,-885.128,-894.592,-779.07,-881.716,-936.084,-899.948,-1720.642,-1879.695,-1914.604,-1820.304,-1871.708,-1913.128,-1948.392,-1352.07,-623.244,-617.96,-570.592,-606.216
6107,-1149.765,-982.88,-943.255,-968.854,-952.624,-929.422,-885.078,-894.756,-778.918,-881.852,-936.234,-900.236,-1720.84,-1879.865,-1914.578,-1819.844,-1871.982,-1911.778,-1949.056,-1352.418,-623.34,-618.064,-570.692,-606.332
6108,-1150.01,-983.054,-943.54,-969.184,-953.02,-929.824,-885.402,-895.1,-779.264,-882.196,-936.48,-900.492,-1721.162,-1880.32,-1915.152,-1820.62,-1872.884,-1912.602,-1949.9,-1353.264,-623.46,-618.164,-570.752,-606.4
6109,-1150.265,-983.26,-943.805,-969.502,-953.356,-930.138,-885.728,-895.468,-779.62,-882.456,-936.75,-900.756,-1721.5,-1880.715,-1915.618,-1821.216,-1873.698,-1913.428,-1950.768,-1354.12,-623.584,-618.256,-570.82,-606.468
6110,-1150.465,-983.422,-943.99,-969.426,-952.828,-930.408,-885.954,-895.692,-779.924,-882.788,-937.086,-901.068,-1721.766,-1880.97,-1915.818,-1821.068,-1874.008,-1914.154,-1951.492,-1354.924,-623.684,-618.34,-570.952,-606.456
6111,-1150.655,-983.54,-943.92,-969.502,-952.312,-927.554,-876.25,-865.992,-700.228,-862.952,-933.944,-899.078,-1722.02,-1881.06,-1915.946,-1821.052,-1871.654,-1904.95,-1922.292,-1275.728,-623.684,-618.536,-571.06,-606.492
6112,-1150.835,-983.754,-944.17,-969.814,-952.652,-927.802,-876.446,-866.216,-700.53,-863.228,-934.164,-899.366,-1722.342,-1881.41,-1916.374,-1821.652,-1871.942,-1905.646,-1923.016,-1276.53,-623.784,-618.632,-571.168,-606.528
6113,-1151.025,-983.956,-944.4,-969.748,-952.884,-927.832,-876.616,-866.52,-700.708,-863.452,-934.292,-899.34,-1722.668,-1881.8,-1916.552,-1821.784,-1871.092,-1906.316,-1923.82,-1277.208,-623.92,-618.712,-571.236,-606.484
6114,-1151.235,-984.128,-944.62,-970.024,-953.232,-928.174,-876.904,-866.856,-701.064,-863.832,-934.582,-899.736,-1722.924,-1882.16,-1916.848,-1822.512,-1871.934,-1907.104,-1924.656,-1278.064,-624.088,-618.792,-571.24,-606.648
6115,-1151.43,-984.302,-944.885,-970.338,-953.608,-928.534,-877.198,-867.196,-701.41,-864.16,-934.89,-899.978,-1723.246,-1882.655,-1917.342,-1823.268,-1872.794,-1907.898,-1925.496,-1278.91,-624.172,-618.916,-571.324,-606.812
6116,-1151.655,-984.498,-945.095,-970.456,-953.956,-928.868,-877.492,-867.496,-701.662,-864.272,-934.984,-900.1,-1723.574,-1882.985,-1917.704,-1823.876,-1873.628,-1908.692,-1926.296,-1279.662,-624.324,-619.028,-571.296,-606.96
6117,-1151.805,-984.632,-945.185,-970.382,-954.256,-929.176,-877.728,-867.808,-702.016,-864.616,-935.256,-900.372,-1723.796,-1883.255,-1917.874,-1824.316,-1874.436,-1909.428,-1927.108,-1280.516,-624.396,-619.136,-571.436,-606.996
6118,-1151.985,-984.79,-945.45,-970.5,-954.54,-929.408,-877.89,-868.008,-702.214,-864.672,-935.406,-900.562,-1724.05,-1883.65,-1918.268,-1824.74,-1874.708,-1910.09,-1927.808,-1281.214,-624.516,-619.204,-571.56,-607.24
6119,-1152.115,-984.908,-945.27,-970.168,-954.672,-929.662,-878.08,-868.18,-702.398,-864.564,-935.066,-900.486,-1724.284,-1883.61,-1918.02,-1824.532,-1875.462,-1910.78,-1928.48,-1281.898,-624.592,-619.316,-571.684,-607.26
6120,-1152.375,-985.116,-945.555,-970.514,-954.956,-929.754,-878.174,-868.444,-702.328,-864.632,-935.166,-900.622,-1724.628,-1884.065,-1918.61,-1824.836,-1874.674,-1909.574,-1929.244,-1282.328,-624.736,-619.376,-571.776,-607.472
6121,-1152.575,-985.3,-945.715,-970.604,-955.288,-930.11,-878.474,-868.78,-702.634,-864.992,-935.454,-900.936,-1724.94,-1884.445,-1918.752,-1825.428,-1875.53,-1910.374,-1930.08,-1283.134,-624.864,-619.48,-571.812,-607.556
6122,-1152.825,-985.448,-945.89,-970.69,-955.512,-930.432,-878.744,-869.096,-703.006,-865.292,-935.768,-901.258,-1725.244,-1884.77,-1918.794,-1825.552,-1876.352,-1911.144,-1930.896,-1284.006,-624.952,-619.6,-571.896,-607.704
6123,-1153.015,-985.608,-946.02,-970.83,-955.872,-930.708,-879.022,-869.312,-702.866,-864.376,-935.494,-901.258,-1725.524,-1885.16,-1919.178,-1826.172,-1876.668,-1911.922,-1931.612,-1284.366,-625.052,-619.676,-572.044,-607.852
6124,-1153.14,-985.72,-946.2,-971.156,-956.248,-931.048,-879.252,-869.64,-703.228,-864.728,-935.852,-901.614,-1725.82,-1885.5,-1919.716,-1826.928,-1877.508,-1912.652,-1932.44,-1285.228,-625.164,-619.752,-572.168,-607.952
6125,-1153.31,-985.868,-946.365,-971.19,-955.544,-930.924,-879.176,-869.696,-703.434,-864.924,-935.854,-901.772,-1726.084,-1885.695,-1919.642,-1826.124,-1876.044,-1911.276,-1932.996,-1285.934,-625.276,-619.82,-572.308,-608.1
6126,-1153.51,-986.048,-946.605,-971.526,-955.808,-931.082,-879.382,-869.976,-703.7,-865.176,-936.146,-902.124,-1726.424,-1886.115,-1920.222,-1826.288,-1875.782,-1911.982,-1933.776,-1286.7,-625.376,-619.928,-572.392,-608.024
6127,-1153.65,-986.164,-946.68,-971.588,-955.916,-931.262,-879.52,-870.264,-703.972,-865.396,-936.212,-902.27,-1726.692,-1886.34,-1920.176,-1826.056,-1876.002,-1912.62,-1934.564,-1287.472,-625.516,-619.996,-572.476,-608.188
6128,-1153.825,-986.274,-946.71,-971.678,-956.176,-931.482,-879.72,-870.544,-704.27,-865.672,-936.346,-902.406,-1726.942,-1886.53,-1920.414,-1826.456,-1876.262,-1913.32,-1935.344,-1288.27,-625.612,-620.084,-572.608,-608.16
6129,-1154.075,-986.488,-946.86,-971.798,-955.628,-931.74,-879.994,-870.712,-704.504,-865.96,-936.564,-902.71,-1727.304,-1886.88,-1920.714,-1826.168,-1876.56,-1914.094,-1936.012,-1289.004,-625.704,-620.168,-572.756,-608.276
6130,-1154.23,-986.618,-946.92,-971.328,-954.844,-931.906,-880.14,-870.816,-704.394,-866.112,-936.65,-902.938,-1727.574,-1887.06,-1920.456,-1824.924,-1876.766,-1914.74,-1936.616,-1289.394,-625.772,-620.276,-572.904,-608.44
6131,-1154.45,-986.788,-947.035,-971.6,-955.172,-932.254,-880.398,-871.016,-704.306,-866.196,-936.856,-903.19,-1727.924,-1887.305,-1920.748,-1825.512,-1877.614,-1915.498,-1937.316,-1289.806,-625.84,-620.38,-573.06,-608.556
6132,-1154.645,-986.926,-947.135,-971.694,-955.448,-932.452,-880.592,-871.3,-704.586,-866.436,-937.064,-903.16,-1728.158,-1887.505,-1920.894,-1825.928,-1877.852,-1916.192,-1938.1,-1290.586,-625.932,-620.488,-573.16,-608.672
6133,-1154.85,-987.118,-947.365,-971.834,-954.908,-932.666,-880.836,-871.552,-704.898,-866.46,-937.228,-903.386,-1728.474,-1887.895,-1921.31,-1825.768,-1878.106,-1916.936,-1938.852,-1291.398,-626.04,-620.608,-573.204,-608.676
6134,-1155.005,-987.266,-947.35,-971.344,-954.12,-932.514,-880.772,-871.644,-704.646,-866.356,-936.63,-902.704,-1728.758,-1888.05,-1920.904,-1824.52,-1876.154,-1915.572,-1939.444,-1291.646,-626.172,-620.664,-573.328,-608.776
6135,-1155.18,-987.46,-947.55,-971.458,-954.416,-932.822,-880.998,-871.944,-705.022,-866.644,-936.818,-902.984,-1729.02,-1888.35,-1921.262,-1824.956,-1876.962,-1916.298,-1940.244,-1292.522,-626.296,-620.74,-573.428,-608.876
6136,-1155.34,-987.614,-947.695,-971.38,-953.86,-932.992,-881.234,-872.08,-705.224,-866.844,-937.086,-903.16,-1729.282,-1888.685,-1921.396,-1824.66,-1876.712,-1917.034,-1940.88,-1293.224,-626.344,-620.872,-573.568,-608.896
6137,-1155.555,-987.836,-947.995,-971.732,-954.252,-933.258,-881.492,-872.368,-705.452,-866.956,-937.136,-903.344,-1729.628,-1889.185,-1922.024,-1825.432,-1877.018,-1917.792,-1941.668,-1293.952,-626.424,-621.012,-573.628,-609.076
6138,-1155.765,-988.036,-948.125,-972.04,-954.604,-933.486,-881.54,-872.6,-705.726,-867.172,-937.324,-903.536,-1729.988,-1889.475,-1922.448,-1826.044,-1877.286,-1916.54,-1942.4,-1294.726,-626.532,-621.108,-573.72,-609.24
6139,-1155.965,-988.174,-948.185,-972.126,-954.868,-933.606,-881.36,-872.604,-705.542,-866.284,-934.454,-901.486,-1730.262,-1889.555,-1922.746,-1826.328,-1876.986,-1913.26,-1942.904,-1295.042,-626.624,-621.216,-573.82,-609.244
6140,-1156.145,-988.34,-948.41,-972.218,-955.192,-933.934,-881.646,-872.888,-705.898,-866.652,-934.734,-901.838,-1730.5,-1889.93,-1922.954,-1826.912,-1877.814,-1914.046,-1943.688,-1295.898,-626.764,-621.32,-573.832,-609.36
6141,-1156.37,-988.596,-948.77,-972.578,-955.552,-934.238,-881.82,-873.224,-706.27,-867.028,-935.138,-902.27,-1730.888,-1890.51,-1923.622,-1827.532,-1878.158,-1912.92,-1944.524,-1296.77,-626.804,-621.492,-573.908,-609.444
6142,-1156.555,-988.75,-948.95,-972.69,-955.748,-934.372,-882.042,-873.468,-706.542,-867.324,-935.406,-902.63,-1731.17,-1890.85,-1923.882,-1827.508,-1877.872,-1913.642,-1945.268,-1297.542,-626.888,-621.588,-574.048,-609.448
6143,-1156.74,-988.896,-949.15,-972.79,-955.904,-934.464,-882.234,-873.716,-706.808,-867.448,-935.6,-902.922,-1731.428,-1891.15,-1924.098,-1827.444,-1877.544,-1914.334,-1946.016,-1298.308,-626.956,-621.724,-574.14,-609.628
6144,-1156.95,-989.056,-949.34,-973.118,-956.208,-934.736,-882.342,-872.044,-706.684,-867.348,-935.644,-903.042,-1731.668,-1891.52,-1924.638,-1827.888,-1877.856,-1913.142,-1936.444,-1298.684,-627.084,-621.808,-574.216,-609.744
6145,-1157.13,-989.266,-949.61,-973.222,-956.464,-934.932,-882.584,-872.268,-706.966,-867.588,-935.9,-903.326,-1731.958,-1891.93,-1924.858,-1828.164,-1878.092,-1913.884,-1937.168,-1299.466,-627.208,-621.908,-574.268,-609.876
6146,-1157.325,-989.41,-949.75,-973.508,-956.772,-935.282,-882.906,-872.608,-707.326,-867.96,-936.222,-903.636,-1732.21,-1892.15,-1925.292,-1828.612,-1878.942,-1914.706,-1938.008,-1300.326,-627.308,-622.004,-574.376,-609.992
6147,-1157.515,-989.61,-949.95,-973.612,-957.056,-935.548,-882.99,-870.876,-707.258,-868.036,-936.248,-903.524,-1732.53,-1892.55,-1925.544,-1829.036,-1879.248,-1913.49,-1928.376,-1300.758,-627.408,-622.092,-574.5,-610.092
6148,-1157.725,-989.79,-950.175,-973.754,-957.444,-935.832,-883.268,-871.156,-707.544,-868.312,-936.574,-903.852,-1732.81,-1892.925,-1926.058,-1829.804,-1879.572,-1914.268,-1929.156,-1301.544,-627.548,-622.168,-574.568,-610.288
6149,-1157.87,-989.906,-950.365,-974.066,-957.796,-936.106,-883.542,-871.444,-707.852,-868.652,-936.94,-904.212,-1733.078,-1893.195,-1926.582,-1830.416,-1879.886,-1915.042,-1929.944,-1302.352,-627.632,-622.324,-574.588,-610.356
6150,-1158.085,-990.114,-950.65,-974.404,-958.124,-936.296,-883.804,-871.724,-708.176,-869.008,-937.196,-904.44,-1733.362,-1893.65,-1927.164,-1831.004,-1879.656,-1915.804,-1930.724,-1303.176,-627.78,-622.388,-574.664,-610.472
6151,-1158.295,-990.25,-950.895,-974.542,-958.496,-936.69,-884.122,-872.028,-708.516,-869.212,-937.504,-904.578,-1733.57,-1894.085,-1927.546,-1831.756,-1880.55,-1916.622,-1931.528,-1304.016,-627.88,-622.48,-574.78,-610.684
6152,-1158.49,-990.472,-951.01,-974.486,-958.824,-936.984,-884.416,-872.4,-708.828,-869.532,-937.738,-904.906,-1733.916,-1894.43,-1927.766,-1832.224,-1880.884,-1917.416,-1932.4,-1304.828,-627.992,-622.6,-574.816,-610.832
6153,-1158.635,-990.61,-951.195,-974.794,-959.236,-937.366,-884.738,-872.74,-709.194,-869.912,-938.102,-905.29,-1734.13,-1894.785,-1928.286,-1833.136,-1881.766,-1918.238,-1933.24,-1305.694,-628.036,-622.732,-574.964,-610.98
6154,-1158.79,-990.778,-951.34,-974.918,-958.68,-937.616,-885.002,-873.08,-709.45,-870.1,-937.888,-905.25,-1734.414,-1895.02,-1928.686,-1832.84,-1882.056,-1919.002,-1934.08,-1306.45,-628.12,-622.808,-575.144,-611.144
6155,-1159.02,-990.97,-951.64,-975.222,-958.952,-937.792,-885.09,-873.252,-709.72,-870.14,-937.284,-903.3,-1734.73,-1895.52,-1929.106,-1833.132,-1881.812,-1917.79,-1934.752,-1307.22,-628.192,-622.88,-575.356,-611.292
6156,-1159.26,-991.138,-951.775,-975.312,-958.4,-934.922,-885.142,-873.428,-709.588,-870.168,-937.29,-903.412,-1735.014,-1895.825,-1929.248,-1832.96,-1879.442,-1916.542,-1935.428,-1307.588,-628.348,-622.912,-575.48,-611.44
6157,-1159.435,-991.276,-951.935,-975.442,-958.76,-935.212,-885.434,-873.76,-709.936,-870.576,-937.706,-903.812,-1735.288,-1896.105,-1929.622,-1833.58,-1879.772,-1917.334,-1936.26,-1308.436,-628.448,-623.044,-575.516,-611.524
6158,-1159.605,-991.42,-952.075,-975.356,-958.988,-935.208,-885.324,-873.944,-709.85,-870.684,-937.888,-903.832,-1735.56,-1896.425,-1929.684,-1833.708,-1878.428,-1914.124,-1936.944,-1308.85,-628.52,-623.176,-575.608,-611.64
6159,-1159.755,-991.53,-952.195,-975.222,-958.224,-935.086,-884.998,-873.78,-709.62,-870.616,-937.392,-902.054,-1735.71,-1896.685,-1929.538,-1832.604,-1876.966,-1910.698,-1937.28,-1309.12,-628.648,-623.244,-575.716,-611.692
6160,-1159.96,-991.704,-952.51,-975.566,-958.66,-935.51,-885.386,-874.196,-710.044,-871.004,-937.75,-902.33,-1736.032,-1897.23,-1930.222,-1833.54,-1877.89,-1911.586,-1938.196,-1310.044,-628.712,-623.384,-575.808,-611.776
6161,-1160.135,-991.888,-952.85,-975.908,-959.044,-935.864,-885.698,-874.504,-710.338,-871.22,-938.072,-902.658,-1736.364,-1897.75,-1930.84,-1834.304,-1878.744,-1912.398,-1939.004,-1310.838,-628.82,-623.456,-575.948,-611.892
6162,-1160.3,-992.07,-952.95,-976.224,-959.48,-936.27,-886.028,-874.888,-710.724,-871.584,-938.406,-903.032,-1736.65,-1897.95,-1931.4,-1835.24,-1879.65,-1913.228,-1939.888,-1311.724,-628.884,-623.56,-576.112,-612.168
6163,-1160.46,-992.218,-952.965,-976.318,-958.836,-936.406,-886.062,-874.992,-710.89,-871.672,-938.49,-902.988,-1736.934,-1898.195,-1931.61,-1834.616,-1879.366,-1911.962,-1940.492,-1312.39,-628.996,-623.64,-576.228,-612.316
